camber_0,camber_1,camber_2,camber_3,elapsed_time,grip_fraction_0,grip_fraction_1,grip_fraction_2,grip_fraction_3,is_detached_0,is_detached_1,is_detached_2,is_detached_3,is_flat_0,is_flat_1,is_flat_2,is_flat_3,is_offroad,lap_number,lateral_force_0,lateral_force_1,lateral_force_2,lateral_force_3,longitudinal_force_0,longitudinal_force_1,longitudinal_force_2,longitudinal_force_3,position_vertical_0,position_vertical_1,position_vertical_2,position_vertical_3,ride_height_0,ride_height_1,ride_height_2,ride_height_3,rotation_0,rotation_1,rotation_2,rotation_3,slip_angle_fl,slip_angle_fr,slip_angle_rl,slip_angle_rr,static_radius_0,static_radius_1,static_radius_2,static_radius_3,surface_type_0,surface_type_1,surface_type_2,surface_type_3,suspension_deflection_0,suspension_deflection_1,suspension_deflection_2,suspension_deflection_3,suspension_force_0,suspension_force_1,suspension_force_2,suspension_force_3,terrain_name_0,terrain_name_1,terrain_name_2,terrain_name_3,third_spring_deflection_0,third_spring_deflection_1,third_spring_deflection_2,third_spring_deflection_3,toe_0,toe_1,toe_2,toe_3,toe_symmetric_0,toe_symmetric_1,toe_symmetric_2,toe_symmetric_3,velocity_lateral_0,velocity_lateral_1,velocity_lateral_2,velocity_lateral_3,velocity_longitudinal_0,velocity_longitudinal_1,velocity_longitudinal_2,velocity_longitudinal_3,vertical_deflection_0,vertical_deflection_1,vertical_deflection_2,vertical_deflection_3
-0.032203533367697025,-0.050424783033041494,-0.0354870865759778,-0.05095505272398865,323.2025,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.395607282270728,6.028031210476119,24.69171549749524,6.541658580628301,35.394708566994645,44.819014625007426,45.16592280098511,54.845735508383456,-182.66444334487525,-180.95662249315225,-177.373628055542,-177.3484527720034,-0.022550885783440108,-0.021934373135588416,-0.015884306146516522,-0.012458471042057318,34,34,36,36,0,0,0,0,68.67601494601405,55.74291960756644,81.70130380340728,67.20982281264443,7365.53374462752,3691.615833919896,9408.00566836493,5333.027451118734,RDNEW,RDNEW,RDNEW,RDNEW,62.20946727679025,62.20946727679025,74.45556330802586,74.45556330802586,0.015561300726192573,0.014587473333465958,-0.00036596494253587106,-0.0017245296020447693,0.015561300726192573,-0.014587473333465958,-0.00036596494253587106,0.0017245296020447693,1.3818608300373967,1.3374602292757203,0.9734059604852945,0.7598175626503334,-61.26706464657698,-60.96576011698238,-61.27583308083262,-60.98487112616724,0.019941545712906288,0.01024910040135158,0.031033343618334444,0.017188991106508768
-0.03305445945272948,-0.04878233026534524,-0.03517045954773214,-0.04847549516754633,323.3025,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.66600962232115,5.27043507152434,23.20190614130378,5.0780634530505,35.58711990483926,44.89160375529974,47.03200328943796,56.601448985439895,-183.2478484328615,-181.5869351715045,-177.60957319895607,-177.61208827920424,-0.022893031350328115,-0.02237288088805767,-0.015769148509632753,-0.01202952274656045,34,34,36,36,0,0,0,0,68.16507562434848,55.232357263706675,80.52557010184236,66.05527538581218,7690.181993160909,4119.1519295281,8582.840614287777,4919.262078567408,RDNEW,RDNEW,RDNEW,RDNEW,61.69871644402758,61.69871644402758,73.29042274382728,73.29042274382728,0.016447248836502417,0.015520550107092166,-0.0001850417703503709,-0.0018282821578489248,0.016447248836502417,-0.015520550107092166,-0.0001850417703503709,0.0018282821578489248,1.406490777209406,1.3676932945895501,0.9688991754819583,0.7355177619781479,-61.426773826471134,-61.12154693467062,-61.437614262019906,-61.13977240401003,0.02110115294517995,0.01162574235182309,0.029971632743431578,0.0167270167380313
-0.03296570544697539,-0.051589150296927476,-0.0352117944805352,-0.050482914032501915,323.40250000000003,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.062907587337737,7.919197451963155,24.376518634363986,6.058516580943918,32.27410921727325,41.73838372306446,44.43056603303813,53.675328391121354,-183.9817234013965,-182.0553518669439,-178.1070607428861,-178.06240139543144,-0.01987574577224702,-0.019449952434672818,-0.015427836924985,-0.01203975353698756,34,34,36,36,0,0,0,0,69.79044097463805,56.98952788099959,81.44869816778788,66.80686215243419,8723.496120980564,4346.922970397562,9683.412891456885,5591.508064783996,RDNEW,RDNEW,RDNEW,RDNEW,63.38998442781882,63.38998442781882,74.12778016011104,74.12778016011104,0.013619349666050298,0.012408133454339677,-0.0003262844570942579,-0.0017770684864518733,0.013619349666050298,-0.012408133454339677,-0.0003262844570942579,0.0017770684864518733,1.22406183318164,1.1921166210493226,0.9501957333377646,0.7379840773968489,-61.57759594776623,-61.28376380854184,-61.58480601117671,-61.29265158633829,0.022985517901910654,0.011545516365689764,0.032989454757774726,0.018764685962656683
-0.032316200231739714,-0.04795477923645066,-0.03378557650187588,-0.04758914324350381,323.5225,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.738418386120667,4.437501063393966,21.04624321993065,4.897834389178437,38.02719936692167,46.45065647406338,49.72079875937152,57.975401965492054,-183.90220166034786,-182.59991539107332,-178.6029024596529,-178.60114299925783,-0.019599484568613865,-0.019221039356206213,-0.01370750913651018,-0.009749149595474835,34,34,36,36,0,0,0,0,66.84277676670919,54.69082532757269,78.81972305950002,65.90003937417328,7500.998839678289,4145.540914800439,8070.103665210898,4824.8436757624095,RDNEW,RDNEW,RDNEW,RDNEW,60.76680104714094,60.76680104714094,72.35988121683664,72.35988121683664,0.013803611834075242,0.012958132942251678,0.00011102461016021387,-0.001833092410429068,0.013803611834075242,-0.012958132942251678,0.00011102461016021387,0.001833092410429068,1.2103497628679527,1.1822509931816647,0.8465594794962144,0.5997651482598094,-61.746255290139075,-61.50059703471641,-61.754943859097466,-61.51779091324882,0.019766542688302136,0.01147414845225512,0.027744067866109,0.016086788256970932
-0.03256587420438714,-0.04861072652188471,-0.034068805990401685,-0.047599338319710714,323.6025,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.618544028343436,6.3955051423613165,20.968364470815196,5.314322963657067,36.49317401789756,44.5740584756284,49.28464400538304,57.38662893662891,-184.70776527989705,-183.11089003861775,-178.83172422997723,-178.82996476958277,-0.018543690535676845,-0.018189067762068037,-0.013135265426615477,-0.009565673549711926,34,34,36,36,0,0,0,0,66.75366064561739,55.96928903708026,78.71700670018234,66.21872819562141,8651.841896166734,4979.78897761228,9087.801370749243,5535.217332479101,RDNEW,RDNEW,RDNEW,RDNEW,61.36147484134882,61.36147484134882,72.46786744790187,72.46786744790187,0.013669986150085446,0.012668366297880639,0.00014661287507905906,-0.0018211470206882024,0.013669986150085446,-0.012668366297880639,0.00014661287507905906,0.0018211470206882024,1.1475961238622396,1.1209523841086302,0.8129521866970677,0.5895638604596591,-61.87897592097683,-61.621011950576246,-61.88724821832156,-61.63140265802035,0.0236766084148679,0.013570943900571746,0.030643757691506256,0.018712412641891052
-0.03398651775686599,-0.0480310748608934,-0.037502764197131784,-0.0492538435887552,323.7225,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.49556316443306,7.074842974146598,23.575187177669033,8.095916868684403,36.71011194274096,44.798880573217595,47.76740761365269,55.47343147805508,-184.86640664849367,-183.52500040852402,-179.26152670742633,-179.26204597879473,-0.018664246678096918,-0.018149069165965037,-0.012475191567174752,-0.008707752812146455,34,34,36,36,0,0,0,0,67.34378881022607,56.455634432803606,80.85907996250702,68.43250432586395,7688.955700082854,4340.7970898682415,8156.743137696473,5330.6092215160825,RDNEW,RDNEW,RDNEW,RDNEW,61.89971162151483,61.89971162151483,74.64579214418549,74.64579214418549,0.013907340111784,0.01286802008958673,-0.00023733166434107675,-0.0015854764173033786,0.013907340111784,-0.01286802008958673,-0.00023733166434107675,0.0015854764173033786,1.1584702203297965,1.1220899889146416,0.7743760985452752,0.5384724273630539,-62.06174392668016,-61.8195222405453,-62.070062956848496,-61.83671367656525,0.02032719225517232,0.012372333182162824,0.0280605659391886,0.01751954082706955
-0.033280198667975006,-0.047803920704594424,-0.036607670440411175,-0.048067044214938216,323.8025,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.948618726577802,7.0046411000830915,22.603055635191446,6.873141527823708,38.0090158264203,45.23123418544064,48.24800509466976,56.174704605213705,-185.22046079722648,-183.880236659665,-179.81326673671356,-179.81378600808128,-0.019785322108817605,-0.019237464889998467,-0.012874838950097535,-0.009244788486402634,34,34,36,36,0,0,0,0,66.33173694492206,56.379980689598156,80.02935441703279,67.4807952258471,7186.661060141745,4314.562110866669,8578.285747673559,5460.930555752417,RDNEW,RDNEW,RDNEW,RDNEW,61.355858817260106,61.355858817260106,73.75507482143995,73.75507482143995,0.015104639876105037,0.0141690421270209,-7.773607422933043e-05,-0.0016920493169790183,0.015104639876105037,-0.0141690421270209,-7.773607422933043e-05,0.0016920493169790183,1.2307201997500847,1.1914944528023383,0.8009239990856969,0.5726581474570906,-62.19558097849665,-61.92850633960261,-62.2050301044968,-61.94212381576031,0.01993890084205837,0.011941582889669025,0.028410348116755663,0.01790038619702701
-0.03341814306846449,-0.049402888246402654,-0.037343482347282575,-0.050014538230854444,323.9225,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.211378083356784,7.822420564986025,24.44701395674899,7.812055354606107,35.64287280106396,43.532277807988464,45.562855878601816,53.99469557037756,-185.9512789020882,-184.4439639053299,-180.27132792649277,-180.27161058165797,-0.01977181342850031,-0.01921642434327638,-0.01397071165030095,-0.010521956825145697,34,34,36,36,0,0,0,0,67.85249005000993,56.93235175229644,81.52638405153762,68.20391326525294,7683.74511559106,4436.950900993017,8867.154090788978,5733.466847204258,RDNEW,RDNEW,RDNEW,RDNEW,62.39242090115319,62.39242090115319,74.86514865839527,74.86514865839527,0.01425473691595902,0.013141973988747448,-0.0003501012236925754,-0.0016295933124540409,0.01425473691595902,-0.013141973988747448,-0.0003501012236925754,0.0016295933124540409,1.233564389577424,1.193590182942259,0.8716946530331064,0.653633076887786,-62.38191788985641,-62.10537603700762,-62.39037505254316,-62.11857413871611,0.020851463953894186,0.012674167536671888,0.02878120432497152,0.018503489115907722
-0.03413701063987942,-0.05009555197731979,-0.036391878705178876,-0.050674972116128716,324.0025,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.76993120541918,7.638631261535099,24.387972008072154,7.558349303467882,33.20967129165536,42.58877192829835,44.68479557386226,53.411648384844135,-186.3168228406364,-184.89748887105696,-180.6616572409465,-180.64711575584207,-0.01998560713774518,-0.019593716285920645,-0.01400718868173471,-0.010723607235972715,34,34,36,36,0,0,0,0,69.53804807971852,56.86308137745366,81.5052199678285,67.94957191477747,8102.137856594902,4472.478005015197,9495.368515215558,5988.219970094496,RDNEW,RDNEW,RDNEW,RDNEW,63.200564728586095,63.200564728586095,74.72739594130299,74.72739594130299,0.014503725287806048,0.01335003474623639,-0.00033071795268897443,-0.001662350919118297,0.014503725287806048,-0.01335003474623639,-0.00033071795268897443,0.001662350919118297,1.2492879289843977,1.2193031830257262,0.8756545925889405,0.6673638697581126,-62.50105808045399,-62.22133287540697,-62.51056821856578,-62.23076559412433,0.020656674561621707,0.012691517329202952,0.03274641251775826,0.020108356390032323
-0.03324224148593096,-0.0491485505926642,-0.03613180101697539,-0.04979545385951918,324.1025,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.330611359184193,6.8571019298567535,23.61449245090585,7.151273662711455,34.354282694611825,43.22537841627164,46.56481836920043,55.12144120050558,-186.92925026512162,-185.3303669748589,-180.9903449419855,-180.9896002269037,-0.020653466651961567,-0.02024731568409796,-0.014244561845553484,-0.010444437221590662,34,34,36,36,0,0,0,0,67.89282687265514,56.31938986175533,80.89856202326872,67.68036565616737,8287.488504618412,4420.867704586406,8251.682877641633,5042.3462188968515,RDNEW,RDNEW,RDNEW,RDNEW,62.10610836720523,62.10610836720523,74.28946383971804,74.28946383971804,0.015153672871593483,0.014145061901416648,-0.0002516812748482698,-0.0016643404272771998,0.015153672871593483,-0.014145061901416648,-0.0002516812748482698,0.0016643404272771998,1.294111567287004,1.2629828735000643,0.8926467131168216,0.6516163658891578,-62.64941261417049,-62.36926910605498,-62.661550917543146,-62.386575529141695,0.02190031019399579,0.012511212312943236,0.02789673905872765,0.016275721669268002
-0.033398975274244805,-0.04983522867061618,-0.03656230372565155,-0.05133836200948205,324.2025,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04182177901853,6.571033508141779,24.839334091431297,7.970127581221065,31.76005009015287,42.474865196837435,44.64202943416329,51.837947792184565,-187.5449072591791,-185.64055746607556,-181.46014189371812,-181.45331570376462,-0.019842280061090775,-0.019492471388522722,-0.014507706214694402,-0.011000674352036792,34,34,36,36,0,0,0,0,68.98841273405232,56.19880070650096,81.93328199361166,68.24229748957283,9024.404669937849,3850.040486505724,8571.416779794157,6171.548553905891,RDNEW,RDNEW,RDNEW,RDNEW,62.59360672027664,62.59360672027664,75.08778974159225,75.08778974159225,0.014027137641927777,0.012998215358892826,-0.0004302201177888843,-0.0016365091142666996,0.014027137641927777,-0.012998215358892826,-0.0004302201177888843,0.0016365091142666996,1.2461152509744196,1.2187630102333316,0.9111863167922785,0.6879106690625747,-62.79276899172996,-62.51688783233885,-62.80264953963835,-62.53097743767198,0.024117007544516875,0.011989357096066197,0.028310431582668494,0.019442973119661672
-0.0332542860430718,-0.049778245944435764,-0.036283640230943943,-0.04996498710550082,324.3025,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.07118146434157,7.266044935225728,24.024200123918025,7.056799363353003,33.13289056253399,41.902248485270825,45.37333112916825,54.170785340646425,-187.72376319918072,-186.18699267089414,-181.99183865983898,-181.98501467552842,-0.02016767701056398,-0.01962352991729542,-0.01390697051185441,-0.010868646166825088,34,34,36,36,0,0,0,0,68.431461480011,56.55637719754581,81.16376794471597,67.60108796115178,8216.429373296261,4596.777876538151,9740.63292512394,5770.549222893895,RDNEW,RDNEW,RDNEW,RDNEW,62.493919338778404,62.493919338778404,74.38242795293387,74.38242795293387,0.014136648259850428,0.013060519849598861,-0.00025844377157267903,-0.0016935651651556294,0.014136648259850428,-0.013060519849598861,-0.00025844377157267903,0.0016935651651556294,1.269364378097709,1.2298225565238852,0.8753892349647572,0.6812267037837607,-62.93200126005802,-62.66276742413714,-62.94201882054112,-62.67568832901672,0.022690842382512535,0.013252883379475312,0.03060352456518158,0.017923398503871087
-0.033757974615143904,-0.04809799540364456,-0.03540033177940972,-0.048319801867190496,324.4225,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.047628704928776,6.066545257297977,22.168735559749074,6.293871660691002,36.47608715802758,45.14688439816778,47.58604684773712,56.26785822135672,-188.09401785057528,-186.55067861451647,-182.3769113659092,-182.37466530041348,-0.02063895860317898,-0.020094111537287462,-0.013996519421021836,-0.010211944772976442,34,34,36,36,0,0,0,0,67.73251977562278,55.78171663268516,79.7158185998505,66.99851345470925,7383.978444072354,4101.1113881483025,8327.542410918542,5260.399909689356,RDNEW,RDNEW,RDNEW,RDNEW,61.75711820415397,61.75711820415397,73.35716602727987,73.35716602727987,0.014975995708247054,0.013981307406688926,-3.751827651727544e-05,-0.0017405302169014065,0.014975995708247054,-0.013981307406688926,-3.751827651727544e-05,0.0017405302169014065,1.3027030220730857,1.2628324661916963,0.8834458443581745,0.6418730412736764,-63.10967876492157,-62.83743838361663,-63.11484500293898,-62.85293771796306,0.018937566331392493,0.011460569863135069,0.028638475157307025,0.017396413653909825
-0.033009256608950016,-0.04954672320853281,-0.03497282443731627,-0.04891241749929673,324.5025,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.273623353913838,7.235829780871365,22.571234928173034,6.055774372752371,34.39086887105744,43.00914153628757,46.32523306415917,54.010763258915986,-188.8423648952669,-187.03948078361904,-182.8706157249568,-182.8724797581525,-0.020215750503768472,-0.01992041237260637,-0.014103982384846109,-0.010563732795820104,34,34,36,36,0,0,0,0,67.86977066493849,56.54209041342418,80.01222006004721,66.81548902955225,8883.676407712908,4790.332953387084,9074.783380831546,5269.3633645585105,RDNEW,RDNEW,RDNEW,RDNEW,62.20593053918133,62.20593053918133,73.41385454479973,73.41385454479973,0.014971545268549219,0.013906153226144071,-7.399304669771334e-05,-0.0017588425911454477,0.014971545268549219,-0.013906153226144071,-7.399304669771334e-05,0.0017588425911454477,1.2783139336963245,1.2539153944678496,0.8919680897871878,0.6650278481281084,-63.22494877098479,-62.93793049447781,-63.23809265678079,-62.95152702506618,0.023561933503026936,0.012965545027823685,0.030634024011813844,0.01762024639403906
-0.03360620094985861,-0.04905949154308326,-0.03828978543319444,-0.0492711700213615,324.6225,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.880039615817896,7.869608429240178,24.90878626550305,7.526394504932838,35.841553684250044,43.49121152477431,46.433198899154284,55.379568003744325,-189.0075303447684,-187.56276836927316,-183.1244007210591,-183.1247893727888,-0.019991401922640168,-0.01950076759082822,-0.013956172187467216,-0.010225133190062932,34,34,36,36,0,0,0,0,67.67149386474408,56.91497557480485,81.88465595521593,68.03455122279989,7596.316436993748,4869.944333170447,8317.97339341301,5010.255441317486,RDNEW,RDNEW,RDNEW,RDNEW,62.29323471977447,62.29323471977447,74.95960358900791,74.95960358900791,0.013927757595425607,0.012789637408946565,-0.0004229881367451977,-0.0016262680097921863,0.013927757595425607,-0.012789637408946565,-0.0004229881367451977,0.0016262680097921863,1.2672770687820503,1.231186493812622,0.8847835843837686,0.6456796143316978,-63.382660413807116,-63.12728044925551,-63.39318025426556,-63.14412727132151,0.020715645160862294,0.012524846590564822,0.027626156843107066,0.01679913970889505
-0.034118895461816956,-0.049382410094363255,-0.03721520104837276,-0.04827747517599447,324.7025,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.016418033286623,8.226483452872028,24.047086454133158,6.196754554210572,33.20067700592808,41.5623327073015,45.48421138963876,55.199739444003335,-189.49931167064292,-188.09093405502657,-183.69381006426192,-183.68198229309067,-0.01962801475666353,-0.019144158804841896,-0.013716118601157418,-0.010388735006072071,34,34,36,36,0,0,0,0,68.38595694874915,57.19122153834605,81.18469487284003,66.9137308143975,8384.429743040291,5301.497388660021,9645.347318145918,5679.5217758194585,RDNEW,RDNEW,RDNEW,RDNEW,62.788589243547605,62.788589243547605,74.04921284361876,74.04921284361876,0.014041333269960576,0.012858282922972565,-0.000258257444050529,-0.0017586542821570925,0.014041333269960576,-0.012858282922972565,-0.000258257444050529,0.0017586542821570925,1.246486012428484,1.2105800209196396,0.8711304446811674,0.6569878539060348,-63.49729967422907,-63.227229652505656,-63.507457188204086,-63.23813419395695,0.022763755277660325,0.014673453614444986,0.032410363961877825,0.019004484090468985
-0.03383295796108891,-0.047729027289117924,-0.03946023952245871,-0.04904536161465347,324.8225,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.977352661867013,6.76765373142173,25.480145122035868,7.9099513664224945,36.998984075130664,44.951541299167815,45.724128541114375,53.95897969192986,-189.6398347901785,-188.15515193965953,-183.8777960120522,-183.86541787670288,-0.020493919151467855,-0.019851910206759433,-0.013250768125804769,-0.00960154817793148,34,34,36,36,0,0,0,0,67.00044397149968,56.26131800634021,82.40770098325773,68.26074135525101,7146.02698534054,4001.3512641304915,8091.849820324276,5904.597734207314,RDNEW,RDNEW,RDNEW,RDNEW,61.63088098891995,61.63088098891995,75.33422116925436,75.33422116925436,0.01468706364618652,0.013709656601001692,-0.0005151727205743162,-0.0016232875723954153,0.01468706364618652,-0.013709656601001692,-0.0005151727205743162,0.0016232875723954153,1.304749025982396,1.259013064382156,0.8437084586204833,0.6090107313451973,-63.65626535597956,-63.41191629788696,-63.6686922437791,-63.42643968453596,0.020050965110577093,0.01136785604569181,0.02450476235298227,0.01949599224333205
-0.03339585705900846,-0.04924127689329341,-0.03487602311765043,-0.0485507726835287,324.90250000000003,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.05824813660602,7.604613933917618,22.058968853319953,6.101758140431714,33.00404719135078,41.57141404687492,47.54798146477701,56.32022686631682,-190.66014323866776,-188.96319271413614,-184.30260673153902,-184.2995861312295,-0.020920862837341715,-0.020613562202371278,-0.013965717291066913,-0.010341397867388302,34,34,36,36,0,0,0,0,67.74699347013107,56.74612850322741,79.57448701181625,66.88403168671687,9191.231521667069,5510.687446186388,8878.610983523724,5202.171894390714,RDNEW,RDNEW,RDNEW,RDNEW,62.24656098667924,62.24656098667924,73.22925934926656,73.22925934926656,0.01599176141955952,0.014884573439009317,-1.3634267920517968e-06,-0.001750866286912954,0.01599176141955952,-0.014884573439009317,-1.3634267920517968e-06,0.001750866286912954,1.334620107526149,1.3088944770786064,0.8910092516433821,0.6567246516872558,-63.78443369808602,-63.487769247467845,-63.79560064591143,-63.50217339178697,0.025034782735023926,0.014991110106364523,0.029805714207133703,0.017065987185673117
-0.03283359263312001,-0.05051801507036331,-0.03553643114616562,-0.05144859620861069,325.0225,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.155839343667797,6.6295591306804385,24.444092400784502,7.411360801987906,34.471292665148894,44.40713172976699,45.80670582628923,54.8224290851278,-190.78023070437308,-188.77082212832624,-184.77009001118805,-184.76765432270645,-0.020654605755301713,-0.02020474649324089,-0.014827796458041378,-0.011307497692339762,34,34,36,36,0,0,0,0,69.12268578498337,56.20088673010443,81.55922979704161,67.86008879062055,8288.4024609745,3563.212877058112,9033.486815583243,5308.996181994932,RDNEW,RDNEW,RDNEW,RDNEW,62.6617862575439,62.6617862575439,74.70965929383108,74.70965929383108,0.01434589487530613,0.01329602087608522,-0.0003539749781909935,-0.001652976791277703,0.01434589487530613,-0.01329602087608522,-0.0003539749781909935,0.001652976791277703,1.3208313882217873,1.2863570848190626,0.9482663724788125,0.7200190275762495,-63.93942206854005,-63.65742012835419,-63.947254586364885,-63.673534128642615,0.021876721976532214,0.00972586080251542,0.03012908987436883,0.016871978754061705
-0.03367339490875747,-0.04868693390507562,-0.036978863222570005,-0.04924850545839819,325.1225,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.47511750226067,6.5803086156485735,24.08658083690496,6.952068804669101,37.27022488385279,45.27209406165367,45.16136171535429,54.29668864026244,-191.04454832689814,-189.46725983770472,-185.17520735142193,-185.1732377530772,-0.02130565296115969,-0.020984117815276714,-0.014516249428858959,-0.011370305438811922,34,34,36,36,0,0,0,0,68.01220271627467,56.11724078604152,81.22422966028093,67.4895971225397,7910.489678667131,4451.0608133559435,9799.573723018511,6284.5440442026165,RDNEW,RDNEW,RDNEW,RDNEW,62.064721751158096,62.064721751158096,74.35691339141032,74.35691339141032,0.014946079741436519,0.01391679721306037,-0.000278118186353584,-0.0017239020964889792,0.014946079741436519,-0.01391679721306037,-0.000278118186353584,0.0017239020964889792,1.3651911201901434,1.3387370360152175,0.9302062301012306,0.7254588755459004,-64.06677837908815,-63.78826811982239,-64.07584104915206,-63.800186882324724,0.02201327187724253,0.012266628863715068,0.031404491833812644,0.01990860833449039
-0.034939649313765066,-0.05118132580685538,-0.04041733454001957,-0.05190191038014468,325.2225,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99704690470428,9.881158549279668,28.05390481322101,9.255325719082087,32.01768950109798,40.792205380329435,39.52875956405128,49.5056060713589,-191.3944927016767,-189.8809822083502,-185.70322049053354,-185.5920488771258,-0.019351393901437395,-0.018736327296130457,-0.013941888362668263,-0.011211215219145716,34,34,36,36,0,0,0,0,70.43703317749389,58.29975587651165,84.38698909545566,69.3170407270532,8131.238361311281,4712.190046424278,10842.974510958784,7027.41184299719,RDNEW,RDNEW,RDNEW,RDNEW,64.36839452700276,64.36839452700276,76.85201491125443,76.85201491125443,0.013055971615649161,0.011688287857218467,-0.0008289875695460954,-0.0015362519990310365,0.013055971615649161,-0.011688287857218467,-0.0008289875695460954,0.0015362519990310365,1.242309698480284,1.197805790328843,0.8950266826734499,0.716783511486252,-64.18941338430503,-63.92211263680531,-64.19278852315693,-63.93182773344409,0.021534383527667175,0.012833200765716674,0.03369731387870534,0.023041602608949403
-0.03368100771378174,-0.04992926235719008,-0.037751066360315305,-0.05034015407333695,325.3225,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41081243007754,7.981052458589714,25.41475699292861,7.560913132157815,35.58750159022214,44.109127747647,45.52098765135049,54.625920629373105,-191.6332763980809,-190.11410597478175,-185.94391422831586,-185.9417304448383,-0.021066547001634465,-0.020523567064063723,-0.01357729421654261,-0.01022427017235881,34,34,36,36,0,0,0,0,68.67704019856558,57.04225756690323,82.28337566541765,68.02240349800664,7758.041106966514,4104.927158740443,9297.892133441284,5465.928942797807,RDNEW,RDNEW,RDNEW,RDNEW,62.859648882734405,62.859648882734405,75.15288958171215,75.15288958171215,0.015256128002669943,0.014155869573048102,-0.000471467337010992,-0.001636020967329158,0.015256128002669943,-0.014155869573048102,-0.000471467337010992,0.001636020967329158,1.3551433144247795,1.3147606116657578,0.8734122384463028,0.655078040579415,-64.31727220366847,-64.05202383307092,-64.3249350524004,-64.06865263048037,0.020418465344057463,0.010824496229801493,0.030755888312254828,0.01823439925471472
-0.033830277163301545,-0.04913321370801275,-0.03589572787552607,-0.04817429509171172,325.4225,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.62727872907578,7.57982044886368,23.040152681972817,5.737441190891285,33.86695983659768,42.47339100101749,47.25159022960337,56.4050140505209,-192.5444809337357,-190.8248813675505,-186.31629342569934,-186.31367380372137,-0.02173402446453956,-0.021358835171983753,-0.014771643109272864,-0.011249574295275276,34,34,36,36,0,0,0,0,68.1356473491172,56.73933247225749,80.36132038197613,66.57973462484229,8862.043634839676,5178.494416838059,9180.255669295613,5402.760764830637,RDNEW,RDNEW,RDNEW,RDNEW,62.43748991068735,62.43748991068735,73.47052750340922,73.47052750340922,0.016234355774807654,0.01512228010158853,-0.00013829096465139208,-0.0017908433766613454,0.016234355774807654,-0.01512228010158853,-0.00013829096465139208,0.0017908433766613454,1.401197529502081,1.3703289086385464,0.9524400103930404,0.7218467683888079,-64.46007723815181,-64.14771732597275,-64.47290445255042,-64.16387843486403,0.023590282022375838,0.014027113112270766,0.0314548064022037,0.018181467890200895
