elapsed_time,lap_number,speed_kph,gear,rpm,throttle,brake,steering,pos_x,pos_y,pos_z,acc_x,acc_y,acc_z,sector,lap_dist,path_lateral,track_edge,surface_fl,surface_fr,surface_rl,surface_rr,lap_valid
281.5825,1,113.3259477078517,3,4704.075354050785,0.3456231355667114,0.0,-0.33499273657798767,478.6888122558594,40.34636306762695,-880.2117309570312,14.884319305419922,0.3022385239601135,-1.7200613021850586,1,3160.18212890625,-2.314906597137451,-5.675000190734863,0,0,0,0,True
281.6825,1,113.89487400522752,3,4714.560696187833,0.41965124011039734,0.0,-0.34886839985847473,479.7035217285156,40.10381317138672,-877.2340698242188,14.060920715332031,0.4865586757659912,-2.0894017219543457,1,3166.792236328125,-2.7326011657714844,-5.550000190734863,0,0,0,0,True
281.7825,1,114.61368361855838,3,4743.206837415946,0.48644211888313293,0.0,-0.3476659953594208,480.58868408203125,39.86238479614258,-874.1964111328125,13.649436950683594,0.7372705936431885,-2.4200351238250732,1,3166.792236328125,-2.7326011657714844,-5.550000190734863,0,0,0,0,True
281.8825,1,115.36937936463647,3,4773.803462104962,0.4431202709674835,0.0,-0.34642818570137024,481.3453063964844,39.62386703491211,-871.102294921875,14.575643539428711,0.9366333484649658,-1.8132586479187012,1,3173.4482421875,-2.7158403396606445,-5.274999618530273,0,0,0,0,True
282.0025,1,116.06639715306929,3,4805.7359625126055,0.3602367341518402,0.0,-0.3478124141693115,482.0733337402344,39.34220504760742,-867.324951171875,14.438607215881348,0.680583655834198,-1.549748182296753,1,3180.404296875,-2.226766586303711,-4.625,0,0,0,0,True
282.0825,1,116.43108536278707,3,4823.647887724154,0.3516913652420044,0.0,-0.3491344749927521,482.44500732421875,39.15565490722656,-864.7753295898438,15.408056259155273,0.7345330715179443,-1.4879462718963623,1,3180.404296875,-2.226766586303711,-4.625,0,0,0,0,True
282.2025,1,117.0397074133013,3,4895.404580175663,0.5145854949951172,0.0,-0.3251114785671234,482.817626953125,38.88185119628906,-860.9132690429688,15.591734886169434,1.3946218490600586,-2.2560927867889404,1,3186.986572265625,-1.458915114402771,-4.25,0,0,0,0,True
282.2825,1,117.73614609143961,3,4951.149414973533,0.6507672667503357,0.0,-0.30032944679260254,482.9412536621094,38.70481872558594,-858.31396484375,14.812559127807617,0.858281672000885,-2.788856267929077,1,3186.986572265625,-1.458915114402771,-4.25,0,0,0,0,True
282.40250000000003,1,119.02175410331814,3,5022.091293177816,0.7181986570358276,0.0,-0.27384281158447266,482.95098876953125,38.439964294433594,-854.3777465820312,14.943948745727539,1.2877469062805176,-3.2182559967041016,1,3193.592041015625,-0.6684300899505615,-3.950000047683716,0,0,0,0,True
282.5025,1,120.2242624887541,3,5040.798215981077,0.7137846946716309,0.0,-0.29535219073295593,482.8013916015625,38.21940612792969,-851.06591796875,11.948707580566406,-0.8973265886306763,-3.424337863922119,1,3193.592041015625,-0.6684300899505615,-3.950000047683716,0,0,0,0,True
282.5825,1,121.03636994011329,3,5117.171606324057,0.7909148931503296,0.0,-0.2551547884941101,482.58355712890625,38.03805923461914,-848.400634765625,16.482698440551758,2.514251232147217,-3.450305461883545,1,3193.592041015625,-0.6684300899505615,-3.950000047683716,0,0,0,0,True
282.7025,1,122.96153866881076,3,5235.5324097971525,0.981894850730896,0.0,-0.1281009167432785,482.0672912597656,37.7824821472168,-844.3773803710938,11.769512176513672,-0.3651077449321747,-5.303571701049805,1,3200.2333984375,0.3898996412754059,6.549999713897705,0,0,0,0,True
282.7825,1,124.47102441645063,3,5280.526126136991,1.0,0.0,-0.08346057683229446,481.6150817871094,37.61200714111328,-841.6710205078125,11.525131225585938,-0.34759989380836487,-5.589224338531494,1,3200.2333984375,0.3898996412754059,6.549999713897705,0,0,0,0,True
282.90250000000003,1,126.79471425886827,3,5326.85979809512,1.0,0.0,-0.06090930104255676,480.7906799316406,37.34798049926758,-837.5740356445312,10.10949993133545,0.2871989607810974,-5.456809043884277,1,3207.005859375,1.1750507354736328,6.824999809265137,0,0,0,0,True
283.0025,1,128.75756954388808,3,5364.2334275478115,1.0,0.0,-0.06723634898662567,479.98516845703125,37.12175369262695,-834.1248779296875,6.809236526489258,-0.15678676962852478,-5.789870262145996,1,3214.005126953125,1.6756083965301514,6.400000095367432,0,0,0,0,True
283.1025,1,130.69317949973902,3,5433.870320702354,1.0,0.0,-0.06174561753869057,479.09869384765625,36.88773727416992,-830.6399536132812,4.990307331085205,0.061133384704589844,-5.477026462554932,1,3214.005126953125,1.6756083965301514,6.400000095367432,0,0,0,0,True
283.2025,1,132.62296027070144,3,5520.513401342986,1.0,0.0,-0.06945805996656418,478.1463928222656,36.6466178894043,-827.1170654296875,5.738107681274414,-0.46013975143432617,-5.642186641693115,1,3221.16015625,2.1943840980529785,6.074999809265137,0,0,0,0,True
283.2825,1,134.1492494820312,3,5590.5641128920415,1.0,0.0,-0.06821149587631226,477.3358154296875,36.44651794433594,-824.2728271484375,5.805984973907471,-0.1094222217798233,-5.263408660888672,1,3221.16015625,2.1943840980529785,6.074999809265137,0,0,0,0,True
283.40250000000003,1,136.4554436107793,3,5680.6488803208495,1.0,0.0,-0.05134481191635132,476.0337829589844,36.136356353759766,-819.9659423828125,5.155732154846191,-0.3045201301574707,-5.46280574798584,1,3228.5947265625,2.66933012008667,5.974999904632568,0,0,0,0,True
283.5025,1,138.35846075088634,3,5752.91206317353,1.0,0.0,-0.04741125553846359,474.8736572265625,35.869659423828125,-816.3392333984375,4.687597751617432,0.7322429418563843,-5.2354817390441895,1,3228.5947265625,2.66933012008667,5.974999904632568,0,0,0,0,True
283.6025,1,140.2744697713489,3,5822.991916863045,1.0,0.0,-0.03944908082485199,473.6510314941406,35.599510192871094,-812.677490234375,3.898958206176758,-0.6168549060821533,-5.424445629119873,1,3236.29248046875,2.950639247894287,5.849999904632568,0,0,0,0,True
283.7025,1,142.16122653822035,3,5899.636911955099,1.0,0.0,-0.01764936000108719,472.3753967285156,35.31964874267578,-808.9783325195312,2.9266109466552734,-0.1668258160352707,-5.391779899597168,1,3236.29248046875,2.950639247894287,5.849999904632568,0,0,0,0,True
283.8025,1,144.04898108986808,3,5964.3814225694305,1.0,0.0,-0.021600015461444855,471.0561828613281,35.03300476074219,-805.2392578125,2.5291759967803955,0.1633530557155609,-5.015903472900391,1,3244.201171875,3.001572608947754,5.599999904632568,0,0,0,0,True
283.90250000000003,1,145.91286640912483,3,6044.606238195435,1.0,0.0,-0.023554788902401924,469.69744873046875,34.74238967895508,-801.4592895507812,2.4569458961486816,-0.7147991061210632,-5.274555206298828,1,3244.201171875,3.001572608947754,5.599999904632568,0,0,0,0,True
284.0025,1,147.7474831022185,3,6114.828305530387,1.0,0.0,-0.01898685283958912,468.2995910644531,34.44355392456055,-797.6392211914062,2.264644145965576,0.18602681159973145,-5.056804656982422,1,3252.2880859375,2.9826934337615967,5.400000095367432,0,0,0,0,True
284.1025,1,149.56630783412604,3,6189.502126241814,1.0,0.0,-0.017559705302119255,466.8631896972656,34.13896179199219,-793.7796630859375,1.7629798650741577,0.39413636922836304,-5.0212507247924805,1,3252.2880859375,2.9826934337615967,5.400000095367432,0,0,0,0,True
284.2025,1,151.35705050682714,3,6265.956531735269,1.0,0.0,-0.018281830474734306,465.39044189453125,33.831687927246094,-789.8801879882812,1.7436294555664062,0.006603360176086426,-5.188172340393066,1,3260.56982421875,2.9557301998138428,5.25,0,0,0,0,True
284.3025,1,153.13000720974713,3,6335.302586328033,1.0,0.0,-0.015683859586715698,463.8814392089844,33.5201530456543,-785.9417114257812,1.61855947971344,-0.42192184925079346,-4.86063814163208,1,3260.56982421875,2.9557301998138428,5.25,0,0,0,0,True
284.40250000000003,1,154.8706407292619,3,6408.424296638628,1.0,0.0,-0.009207997471094131,462.337890625,33.20230484008789,-781.9646606445312,1.118979811668396,0.2957196533679962,-4.8655195236206055,1,3269.069091796875,2.892362117767334,5.25,0,0,0,0,True
284.5025,1,156.58531950098003,3,6483.507273002096,1.0,0.0,-0.003024150850251317,460.763671875,32.88434600830078,-777.9478759765625,0.7782001495361328,0.5874751806259155,-4.648216724395752,1,3269.069091796875,2.892362117767334,5.25,0,0,0,0,True
284.6025,1,158.29120099691582,3,6543.498117664801,1.0,0.0,0.005821827799081802,459.1634216308594,32.56742477416992,-773.8900756835938,-0.491588830947876,-0.2567811608314514,-4.648825168609619,1,3277.7568359375,2.806792736053467,5.25,0,0,0,0,True
284.7025,1,159.94768873054883,3,6620.179831853833,1.0,0.0,0.020025745034217834,457.5489501953125,32.24605941772461,-769.787841796875,-1.5350701808929443,0.6263566017150879,-4.324016094207764,1,3277.7568359375,2.806792736053467,5.25,0,0,0,0,True
284.8025,1,161.58951409806522,3,6690.919463603333,1.0,0.0,0.02004210278391838,455.9316711425781,31.92613410949707,-765.6373291015625,-2.245107889175415,0.19190485775470734,-4.3724589347839355,1,3286.64990234375,2.7349748611450195,5.275000095367432,0,0,0,0,True
284.90250000000003,1,163.20496752034558,3,6756.109848966683,1.0,0.0,0.02155391126871109,454.3200378417969,31.60348892211914,-761.4361572265625,-2.853912353515625,-0.2686207592487335,-4.434257984161377,1,3286.64990234375,2.7349748611450195,5.275000095367432,0,0,0,0,True
285.0025,1,164.7868503686335,3,6821.374255366797,1.0,0.0,0.017073720693588257,452.7206115722656,31.274860382080078,-757.1832885742188,-2.514164447784424,0.592234194278717,-4.370760440826416,1,3295.723876953125,2.717583417892456,5.275000095367432,0,0,0,0,True
285.1025,1,166.34572090225367,3,6882.688736049137,1.0,0.0,0.009881788864731789,451.13214111328125,30.944580078125,-752.8796997070312,-2.332500696182251,0.18071860074996948,-4.294900417327881,1,3295.723876953125,2.717583417892456,5.275000095367432,0,0,0,0,True
285.2025,1,167.87567371261386,3,6935.983882520047,1.0,0.0,0.00558111909776926,449.5497131347656,30.613792419433594,-748.5281982421875,-1.637208342552185,0.13971549272537231,-4.336329460144043,1,3304.95947265625,2.8085529804229736,4.5,0,0,0,0,True
285.3025,1,169.24001161662295,0,6867.320919699636,0.0,0.0,0.007206590846180916,447.9664001464844,30.282052993774414,-744.1322631835938,-1.2367771863937378,-0.2680850923061371,1.0819975137710571,1,3304.95947265625,2.8085529804229736,4.5,0,0,0,0,True
285.40250000000003,1,169.71575988137727,4,5771.283268518709,1.0,0.0,0.005335524678230286,446.3880310058594,29.94832992553711,-739.714599609375,-1.1278319358825684,0.5348639488220215,-3.7677552700042725,1,3314.34814453125,2.982943296432495,4.549999713897705,0,0,0,0,True
285.5025,1,171.16316880039807,4,5829.390365222162,1.0,0.0,-0.003949061501771212,444.8093566894531,29.614904403686523,-735.2633666992188,-0.11314976215362549,-0.2724841237068176,-4.176072597503662,1,3314.34814453125,2.982943296432495,4.549999713897705,0,0,0,0,True
285.6025,1,172.58405090850474,4,5882.433723599507,1.0,0.0,-0.01182742603123188,443.220947265625,29.278688430786133,-730.7734375,0.6440643072128296,0.4489903450012207,-3.7093114852905273,1,3323.863525390625,3.172243118286133,4.75,0,0,0,0,True
285.7025,1,174.00695861957382,4,5927.924022012761,1.0,0.0,-0.002557074651122093,441.6143798828125,28.944490432739258,-726.2477416992188,0.5283042192459106,1.0205119848251343,-4.003236770629883,1,3323.863525390625,3.172243118286133,4.75,0,0,0,0,True
285.8025,1,175.43618438883342,4,5957.431022070026,1.0,0.0,-0.006774463225156069,439.9872741699219,28.612060546875,-721.6873168945312,0.7716022729873657,-0.44106894731521606,-3.649658679962158,1,3333.553466796875,3.2892632484436035,4.925000190734863,0,0,0,0,True
285.90250000000003,1,176.82954828037887,4,6007.173158776208,1.0,0.0,0.008873065933585167,438.34039306640625,28.27448081970215,-717.0926513671875,0.17314493656158447,-0.08517158031463623,-3.833385944366455,1,3333.553466796875,3.2892632484436035,4.925000190734863,0,0,0,0,True
286.0225,1,178.4794868042548,4,6071.865796380523,1.0,0.0,0.02644052542746067,436.35076904296875,27.864967346191406,-711.5298461914062,-2.4484124183654785,0.19369983673095703,-3.607483148574829,1,3343.421630859375,3.2817466259002686,5.099999904632568,0,0,0,0,True
286.1025,1,179.56766387803052,4,6116.153107235641,1.0,0.0,0.020736396312713623,435.0299987792969,27.590158462524414,-707.7872314453125,-3.5176501274108887,0.02618524432182312,-3.7540056705474854,1,3343.421630859375,3.2817466259002686,5.099999904632568,0,0,0,0,True
286.2225,1,181.17822973770598,4,6171.313933538718,1.0,0.0,0.025408858433365822,433.0718994140625,27.17669105529785,-702.1175537109375,-4.205719947814941,-0.11370137333869934,-3.7826414108276367,1,3353.454833984375,3.1765060424804688,5.199999809265137,0,0,0,0,True
286.3025,1,182.24484190641567,4,6203.073621053441,1.0,0.0,0.027429915964603424,431.7862243652344,26.898406982421875,-698.2997436523438,-4.321503162384033,-0.5777007341384888,-3.5910439491271973,1,3353.454833984375,3.1765060424804688,5.199999809265137,0,0,0,0,True
286.4225,1,183.83519582408408,4,6255.069028059891,1.0,0.0,0.026951685547828674,429.8935852050781,26.47277069091797,-692.5152587890625,-4.210951805114746,-1.6144509315490723,-3.676490545272827,1,3363.632568359375,3.0424280166625977,5.25,0,0,0,0,True
286.5025,1,184.8545112664976,4,6293.1257492849345,1.0,0.0,0.025560973212122917,428.65753173828125,26.177719116210938,-688.6207275390625,-4.499581813812256,0.6349493265151978,-3.793704032897949,1,3363.632568359375,3.0424280166625977,5.25,0,0,0,0,True
286.6225,1,186.39997918816553,4,6353.0402415396375,1.0,0.0,0.01520159188657999,426.84405517578125,25.733808517456055,-682.7216796875,-3.3802847862243652,0.5709798336029053,-3.622485637664795,1,3373.958984375,2.89750337600708,5.199999809265137,0,0,0,0,True
286.7225,1,187.67755878645045,4,6391.822019219295,1.0,0.0,0.01846868358552456,425.36175537109375,25.36799430847168,-677.7554931640625,-3.328547239303589,0.104612335562706,-3.615215539932251,1,3373.958984375,2.89750337600708,5.199999809265137,0,0,0,0,True
286.8025,1,188.6896435692629,4,6421.19379974483,1.0,0.0,0.018679436296224594,424.1910400390625,25.075267791748047,-673.7514038085938,-3.623612403869629,0.4802584648132324,-3.4640893936157227,1,3384.459716796875,2.674009084701538,4.949999809265137,0,0,0,0,True
286.9225,1,190.1812615795286,4,6469.954429160362,1.0,0.0,0.016621621325612068,422.46368408203125,24.634212493896484,-667.6937255859375,-3.585620880126953,0.5690440535545349,-3.5430684089660645,1,3384.459716796875,2.674009084701538,4.949999809265137,0,0,0,0,True
287.0225,1,191.41626344561334,4,6509.178001689374,1.0,0.0,0.015464182943105698,421.05194091796875,24.2674503326416,-662.5985107421875,-3.3406901359558105,-0.5783711671829224,-3.517709255218506,1,3395.043701171875,2.356839418411255,4.724999904632568,0,0,0,0,True
287.1225,1,192.62297156760653,4,6558.200327526225,1.0,0.0,0.01631207950413227,419.66424560546875,23.89638900756836,-657.4615478515625,-3.4618887901306152,0.28409796953201294,-3.6167140007019043,1,3395.043701171875,2.356839418411255,4.724999904632568,0,0,0,0,True
287.2225,1,193.84427361992562,4,6579.627377719904,1.0,0.0,0.018682407215237617,418.3005065917969,23.52000617980957,-652.2835083007812,-3.404668092727661,-0.6364103555679321,-3.208235740661621,1,3405.73193359375,2.060790538787842,4.574999809265137,0,0,0,0,True
287.3225,1,195.03196936680794,4,6629.948860178405,1.0,0.0,0.01572507433593273,416.96185302734375,23.1339054107666,-647.0652465820312,-3.65323543548584,-0.3900222182273865,-3.5628185272216797,1,3405.73193359375,2.060790538787842,4.574999809265137,0,0,0,0,True
287.4225,1,196.19667233961138,4,6681.736192301981,1.0,0.0,0.005300894845277071,415.6500244140625,22.743839263916016,-641.8065795898438,-2.8350160121917725,0.5174750685691833,-3.300710916519165,1,3416.546142578125,1.9253519773483276,4.574999809265137,0,0,0,0,True
287.5225,1,197.38891459959117,4,6689.636043737531,1.0,0.0,-3.728536103153601e-05,414.3575744628906,22.356714248657227,-636.509033203125,-1.6157989501953125,1.7063896656036377,-3.6134910583496094,1,3416.546142578125,1.9253519773483276,4.574999809265137,0,0,0,0,True
287.6225,1,198.560986206841,4,6721.6387767036795,1.0,0.0,0.008197255432605743,413.0722961425781,21.97747039794922,-631.1752319335938,-0.984676718711853,0.4862172603607178,-2.8819565773010254,1,3427.499755859375,1.9185361862182617,4.675000190734863,0,0,0,0,True
287.7225,1,199.70701060645666,4,6762.482069399386,1.0,0.0,0.008670386858284473,411.79144287109375,21.600116729736328,-625.8072509765625,-1.5243258476257324,-0.8612702488899231,-3.237480401992798,1,3427.499755859375,1.9185361862182617,4.675000190734863,0,0,0,0,True
287.8225,1,200.82549217350027,4,6798.47785845119,1.0,0.0,0.004573458340018988,410.5168762207031,21.218523025512695,-620.4057006835938,-1.1560606956481934,0.21094848215579987,-3.1908187866210938,1,3438.581787109375,1.9696755409240723,4.800000190734863,0,0,0,0,True
287.9225,1,201.9373662713929,4,6828.304256367881,1.0,0.0,0.007167924661189318,409.24932861328125,20.83493423461914,-614.9706420898438,-1.5672532320022583,0.7534619569778442,-3.0923283100128174,1,3438.581787109375,1.9696755409240723,4.800000190734863,0,0,0,0,True
288.0225,1,203.03059946003037,4,6868.311169632423,1.0,0.0,0.007855420000851154,407.98919677734375,20.456125259399414,-609.5020751953125,-1.4388597011566162,-0.2688887119293213,-3.0086350440979004,1,3449.802734375,2.047508716583252,4.949999809265137,0,0,0,0,True
288.1225,1,204.09729197568072,4,6900.363444237351,1.0,0.0,0.005199979990720749,406.736572265625,20.0744686126709,-604.001220703125,-1.318164587020874,0.19230669736862183,-2.9595627784729004,1,3449.802734375,2.047508716583252,4.949999809265137,0,0,0,0,True
288.2225,1,205.15068858808402,4,6935.415027938292,1.0,0.0,0.003770176786929369,405.49163818359375,19.691686630249023,-598.46826171875,-1.4386217594146729,-0.6816961169242859,-2.789466142654419,1,3461.142333984375,2.1025826930999756,4.974999904632568,0,0,0,0,True
288.3225,1,206.19354322427705,4,6964.247678865342,1.0,0.0,0.003231822745874524,404.2525329589844,19.303632736206055,-592.9046630859375,-0.7847890257835388,-0.34903937578201294,-2.6897873878479004,1,3461.142333984375,2.1025826930999756,4.974999904632568,0,0,0,0,True
288.4225,1,207.21235448245562,4,6999.055634272047,1.0,0.0,0.003375228028744459,403.0165710449219,18.912311553955078,-587.3111572265625,-0.6678321361541748,-0.13530568778514862,-2.940021514892578,1,3472.594970703125,2.1421477794647217,5.0,0,0,0,0,True
288.5225,1,207.46529536262315,5,6325.840133321086,0.08309314471947982,0.0,0.0020788447000086308,401.7839660644531,18.52037239074707,-581.6947631835938,-0.8031042218208313,0.3464079797267914,0.3305814862251282,1,3472.594970703125,2.1421477794647217,5.0,0,0,0,0,True
288.6225,1,208.300929106402,5,5996.94193610396,1.0,0.0,0.003782923799008131,400.555908203125,18.130342483520508,-576.0679321289062,-0.5365415215492249,-0.6149539947509766,-2.897580146789551,1,3484.14404296875,2.1527082920074463,4.949999809265137,0,0,0,0,True
288.7225,1,209.30359001396602,5,6021.618917801596,1.0,0.0,0.008662525564432144,399.3280029296875,17.73639678955078,-570.4130249023438,-0.9925491809844971,-0.6687084436416626,-2.778568744659424,1,3484.14404296875,2.1527082920074463,4.949999809265137,0,0,0,0,True
288.8225,1,210.29723681665644,5,6052.447805350068,1.0,0.0,0.015038428828120232,398.105712890625,17.33591079711914,-564.72900390625,-2.2992382049560547,-0.41860440373420715,-2.79445219039917,1,3495.773681640625,2.100739002227783,4.849999904632568,0,0,0,0,True
288.9225,1,211.2863078814405,5,6084.832883199035,1.0,0.0,0.008938713930547237,396.8978576660156,16.92945671081543,-559.0139770507812,-2.55851411819458,-0.7360143065452576,-2.9325454235076904,1,3495.773681640625,2.100739002227783,4.849999904632568,0,0,0,0,True
289.0225,1,212.2436355525936,5,6122.773618705053,1.0,0.0,0.011492176912724972,395.7096252441406,16.515256881713867,-553.2677001953125,-2.7163565158843994,0.5960071086883545,-2.7831602096557617,1,3507.509521484375,2.044637680053711,4.724999904632568,0,0,0,0,True
289.1225,1,213.2217823903065,5,6138.799464586114,1.0,0.0,0.010986328125,394.5439453125,16.1004581451416,-547.4891357421875,-3.110020160675049,1.0231064558029175,-2.6708295345306396,1,3507.509521484375,2.044637680053711,4.724999904632568,0,0,0,0,True
289.2225,1,214.1928604268284,5,6165.3549486577185,1.0,0.0,0.010065984912216663,393.4017639160156,15.690727233886719,-541.6781005859375,-2.8467905521392822,-0.9695919752120972,-2.511974334716797,1,3519.34228515625,2.0722198486328125,4.474999904632568,0,0,0,0,True
289.3225,1,215.13634075508287,5,6191.874879317964,1.0,0.0,0.0023471720051020384,392.28082275390625,15.279037475585938,-535.8361206054688,-2.130518913269043,0.04208439588546753,-2.840768575668335,1,3519.34228515625,2.0722198486328125,4.474999904632568,0,0,0,0,True
289.4425,1,216.26772495876682,5,6219.231189409375,1.0,0.0,0.0011134620290249586,390.95660400390625,14.781386375427246,-528.786376953125,-1.6155810356140137,-0.013885408639907837,-2.547297239303589,1,3531.27734375,2.2387633323669434,4.349999904632568,0,0,0,0,True
289.5225,1,217.00285678525654,5,6239.287393315875,1.0,0.0,0.0004537978966254741,390.0806884765625,14.446493148803711,-524.0643920898438,-0.7288185358047485,1.5116640329360962,-2.6751370429992676,1,3531.27734375,2.2387633323669434,4.349999904632568,0,0,0,0,True
289.6225,1,217.93530622893235,5,6262.293364679608,1.0,0.0,-0.009756442159414291,388.9865417480469,14.037361145019531,-518.1375122070312,0.25572898983955383,0.880889356136322,-2.557096004486084,1,3543.313720703125,2.5053467750549316,4.199999809265137,0,0,0,0,True
289.7425,1,219.0247989660751,5,6292.961970455557,1.0,0.0,-0.029963303357362747,387.6578674316406,13.552840232849121,-510.9933166503906,3.2605655193328857,-0.8397331237792969,-2.162064552307129,1,3543.313720703125,2.5053467750549316,4.199999809265137,0,0,0,0,True
289.8225,1,219.72475833371814,5,6328.411635795163,1.0,0.0,-0.022171085700392723,386.7469482421875,13.220226287841797,-506.2157287597656,4.519580364227295,-1.1392855644226074,-2.275405168533325,1,3555.44970703125,2.7974679470062256,4.175000190734863,0,0,0,0,True
289.9425,1,220.75097617946417,5,6382.755899322587,1.0,0.0,-0.028160326182842255,385.3211669921875,12.708539009094238,-499.0324401855469,5.576138496398926,0.10825011134147644,-2.8222546577453613,1,3555.44970703125,2.7974679470062256,4.175000190734863,0,0,0,0,True
290.0225,1,221.45816659853443,5,6387.073016010141,1.0,0.0,-0.037178389728069305,384.3223571777344,12.364962577819824,-494.2337646484375,6.498536109924316,0.00795101746916771,-2.2262959480285645,1,3567.700439453125,2.9332456588745117,4.099999904632568,0,0,0,0,True
290.1425,1,222.4413916000379,5,6453.381293881488,1.0,0.0011092302156612277,-0.0126787219196558,382.7406921386719,11.85129451751709,-487.02490234375,6.137015342712402,0.182013139128685,-2.3430604934692383,1,3567.700439453125,2.9332456588745117,4.099999904632568,0,0,0,0,True
290.2225,1,222.0927690520929,5,6283.714003602387,0.3742014765739441,0.3080477714538574,-0.008914281614124775,381.6334533691406,11.512088775634766,-482.2178955078125,4.635989189147949,0.9263173341751099,6.62264347076416,1,3580.052001953125,2.772881031036377,3.950000047683716,0,0,0,0,True
290.34250000000003,1,216.74148668995474,5,6005.878664897032,0.0,0.7019662857055664,-0.007487983908504248,379.94244384765625,11.008838653564453,-475.1084289550781,3.435481309890747,-1.4464598894119263,16.543485641479492,1,3580.052001953125,2.772881031036377,3.950000047683716,0,0,0,0,True
290.4225,1,211.68425405379122,5,5848.0710600990105,0.0,0.8271840214729309,-0.005448442883789539,378.8171691894531,10.673973083496094,-470.4945373535156,4.325316429138184,0.0015866756439208984,18.53426170349121,1,3592.1865234375,2.3732147216796875,3.799999952316284,0,0,0,0,True
290.5425,1,203.40358801556977,5,5623.064010774417,0.0,0.9146848917007446,0.009766427800059319,377.1346435546875,10.186656951904297,-463.7997131347656,2.1111600399017334,0.6250802278518677,19.195831298828125,1,3592.1865234375,2.3732147216796875,3.799999952316284,0,0,0,0,True
290.6425,1,196.87774514698376,0,6371.43650912561,0.15460964384039297,0.8336706161499023,-0.009750493802130222,375.7567443847656,9.797721862792969,-458.4296569824219,0.6240859031677246,-0.7386443614959717,18.66162872314453,1,3603.61572265625,1.915877103805542,3.674999952316284,0,0,0,0,True
290.7225,1,191.59725166686837,4,6242.165471107579,0.0,0.7223780155181885,-0.031546708196401596,374.6781311035156,9.493853569030762,-454.2628479003906,2.450554609298706,-0.2914379835128784,16.851869583129883,1,3603.61572265625,1.915877103805542,3.674999952316284,0,0,0,0,True
290.84250000000003,1,185.16532089566738,4,6059.458238658817,0.0,0.5319353342056274,-0.03705187514424324,373.0752868652344,9.04690933227539,-448.21234130859375,6.190624237060547,-0.5606438517570496,12.99837589263916,1,3614.295654296875,1.5472955703735352,3.75,0,0,0,0,True
290.9425,1,181.05248874889713,4,5953.901908860475,0.0,0.40047362446784973,-0.02442849799990654,371.7158203125,8.677244186401367,-443.3274230957031,8.792118072509766,0.5610314011573792,10.038674354553223,1,3614.295654296875,1.5472955703735352,3.75,0,0,0,0,True
291.0225,1,178.5589820167677,4,5901.1260753325405,0.0,0.30572283267974854,-0.01512532215565443,370.5886535644531,8.387824058532715,-439.50653076171875,9.340075492858887,0.1404402256011963,7.733706474304199,1,3624.4287109375,1.1662510633468628,3.950000047683716,0,0,0,0,True
291.1425,1,175.26427659284133,4,5777.809359453035,0.0,0.28488612174987793,-0.03298288583755493,368.8211975097656,7.959409713745117,-433.89801025390625,8.41553020477295,-0.43214142322540283,7.252079486846924,1,3624.4287109375,1.1662510633468628,3.950000047683716,0,0,0,0,True
291.2425,1,172.67189195333995,4,5702.42738472846,0.0,0.26429668068885803,-0.04017864167690277,367.2853088378906,7.6001715660095215,-429.330810546875,9.42498779296875,-0.05848658084869385,7.015769958496094,1,3634.2021484375,0.5290684700012207,4.050000190734863,0,0,0,0,True
291.34250000000003,1,170.42838209168914,4,5638.323418361412,0.0,0.2021196186542511,-0.04319535940885544,365.6849365234375,7.243556499481201,-424.8580627441406,9.767967224121094,0.06306666135787964,5.390705108642578,1,3634.2021484375,0.5290684700012207,4.050000190734863,0,0,0,0,True
291.4425,1,168.6243262469897,4,5586.676551354848,0.0,0.16513754427433014,-0.03814154118299484,364.012451171875,6.889273643493652,-420.4710998535156,9.926257133483887,0.6902593970298767,4.673820495605469,1,3643.677734375,-0.35133689641952515,-5.424999713897705,0,0,0,0,True
291.5425,1,167.0096993977645,4,5535.515192408327,0.0,0.1493755429983139,-0.03470470383763313,362.2651062011719,6.540818214416504,-416.1639709472656,9.396625518798828,-0.010517895221710205,4.1339311599731445,1,3643.677734375,-0.35133689641952515,-5.424999713897705,0,0,0,0,True
291.6425,1,165.56535609938305,4,5495.905195096832,0.0,0.13136862218379974,-0.043606773018836975,360.447021484375,6.19580602645874,-411.93231201171875,9.33568000793457,-0.1099543571472168,3.8875036239624023,1,3652.979736328125,-1.291536808013916,-4.875,0,0,0,0,True
291.7425,1,164.16806621755842,4,5442.045856786643,0.0,0.13578574359416962,-0.07285729795694351,358.5587463378906,5.851040363311768,-407.7742614746094,10.701460838317871,0.25277096033096313,3.926273822784424,1,3652.979736328125,-1.291536808013916,-4.875,0,0,0,0,True
291.84250000000003,1,162.64494681270918,4,5397.991100212385,0.0,0.1587328463792801,-0.0906866043806076,356.5904235839844,5.507071018218994,-403.6983947753906,13.104634284973145,0.5926907062530518,4.252378463745117,1,3662.214599609375,-2.0447139739990234,-4.525000095367432,0,0,0,0,True
291.9425,1,160.9109038121768,4,5364.161737882283,0.0,0.16074833273887634,-0.0916932001709938,354.5254211425781,5.170233726501465,-399.7215881347656,14.618704795837402,1.0135135650634766,4.227284908294678,1,3662.214599609375,-2.0447139739990234,-4.525000095367432,0,0,0,0,True
