accel_lateral,accel_longitudinal,accel_vertical,anti_stall_activated,class_name,clutch_rpm,damage_severity_0,damage_severity_1,damage_severity_2,damage_severity_3,damage_severity_4,damage_severity_5,damage_severity_6,damage_severity_7,downforce_front,downforce_rear,driver_name,elapsed_time,finish_state,fuel,impact_magnitude,impact_position_0,impact_position_1,impact_time,in_garage,in_pits,is_detached,is_driving,is_player,lap_number,number_penalties,number_pitstops,orientation_yaw_radians,overheating,path_lateral,physics_to_graphics_offset_0,physics_to_graphics_offset_1,physics_to_graphics_offset_2,pit_request,place,player_index,position_lateral,position_longitudinal,position_vertical,position_xyz_0,position_xyz_1,position_xyz_2,qualification,rotation_lateral,rotation_longitudinal,rotation_vertical,rotational_acceleration_lateral,rotational_acceleration_longitudinal,rotational_acceleration_vertical,same_class,scheduled_stops,slot_id,speed,tank_capacity,total_vehicles,track_edge,vehicle_name,velocity_lateral,velocity_longitudinal,velocity_vertical
-10.340474128723145,-1.27980637550354,1.4712284803390503,False,GT3,8468.05315716339,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,324.7025,0,78.07841582587345,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.9536104864844837,False,0.004089877009391785,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1039.7340087890625,5.237538814544678,5.22568941116333,5.237538814544678,5.22568941116333,1039.7340087890625,17,0.0242475513368845,-0.0066774566657841206,0.16402201354503632,0.11608919501304626,-0.04265041649341583,-0.02288302220404148,True,255,0,63.37741976928145,117.0,24,5.175000190734863,Iron Dames 2025 #85:LM,0.6192626953125,-63.373779296875,0.27919161319732666
-9.901535034179688,-1.60628080368042,-0.4703943431377411,False,GT3,8476.522264610665,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,324.8225,0,78.07373994154705,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.9348822111746729,False,-0.2334946095943451,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1042.57421875,12.303229331970215,5.283733367919922,12.303229331970215,5.283733367919922,1042.57421875,17,-0.016467908397316933,0.045174043625593185,0.14261119067668915,-0.12938404083251953,-2.2773194313049316,-0.013273704797029495,True,255,0,63.54780848475143,117.0,24,-5.025000095367432,Iron Dames 2025 #85:LM,0.5915584564208984,-63.54438400268555,0.29203343391418457
-10.644184112548828,-1.105151891708374,1.105231761932373,False,GT3,8496.32182616086,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,324.90250000000003,0,78.0706213168588,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.9220655042959824,False,-0.2334946095943451,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1044.397705078125,17.053241729736328,5.319821834564209,17.053241729736328,5.319821834564209,1044.397705078125,17,0.025177625939249992,-0.025191063061356544,0.1800471395254135,1.073477029800415,-0.07249969244003296,0.5657238960266113,True,255,0,63.653520864698294,117.0,24,-5.025000095367432,Iron Dames 2025 #85:LM,0.6051902770996094,-63.64998245239258,0.2901672124862671
-10.64868450164795,-1.515862226486206,-0.09495508670806885,False,GT3,8517.886392345044,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,325.0225,0,78.06593979546194,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.900710358938514,False,-0.4703978896141052,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1047.0191650390625,24.237499237060547,5.379624366760254,24.237499237060547,5.379624366760254,1047.0191650390625,17,0.006080518942326307,0.025649746879935265,0.16835176944732666,-0.08686577528715134,1.3134506940841675,-0.08014191687107086,True,255,0,63.81427624585262,117.0,24,-5.0,Iron Dames 2025 #85:LM,0.6822338104248047,-63.8099479675293,0.2948731780052185
-11.049971580505371,-1.6059114933013916,1.2860496044158936,False,GT3,8536.573135899871,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,325.1225,0,78.06203644864361,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.884060141151428,False,-0.4703978896141052,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1049.098388671875,30.27736473083496,5.427516460418701,30.27736473083496,5.427516460418701,1049.098388671875,17,0.003664314979687333,0.0005925382720306516,0.1670311838388443,-0.5242725610733032,-0.7811388969421387,-0.12832064926624298,True,255,0,63.94418445479924,117.0,24,-5.0,Iron Dames 2025 #85:LM,0.6757678985595703,-63.94001770019531,0.276043176651001
-11.133711814880371,-1.8658161163330078,2.6211814880371094,False,GT3,8558.397541202914,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,325.2225,0,78.05813080790489,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.8667516834722981,False,-0.6452473998069763,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1051.077880859375,36.363868713378906,5.4794816970825195,36.363868713378906,5.4794816970825195,1051.077880859375,17,0.013668163679540157,0.017070364207029343,0.15956668555736542,-1.3158159255981445,-0.4038434326648712,-0.5847195386886597,True,255,0,64.06947055851435,117.0,24,-5.175000190734863,Iron Dames 2025 #85:LM,0.6709499359130859,-64.06531524658203,0.28682082891464233
-10.394258499145508,-1.8064517974853516,0.16831520199775696,False,GT3,8572.005758112165,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,325.3225,0,78.05422358267296,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.8514568423323041,False,-0.6452473998069763,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1052.958984375,42.495052337646484,5.540528774261475,42.495052337646484,5.540528774261475,1052.958984375,17,0.0019360496662557125,0.007256286218762398,0.15627549588680267,-0.24920900166034698,0.4707421064376831,0.15432702004909515,True,255,0,64.19960002113888,117.0,24,-5.175000190734863,Iron Dames 2025 #85:LM,0.6278743743896484,-64.19580078125,0.30590635538101196
-11.057107925415039,-1.3613221645355225,1.003110647201538,False,GT3,8589.162476392637,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,325.4225,0,78.05031460765936,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.8347600722184685,False,-0.7643671035766602,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1054.7462158203125,48.66759490966797,5.594760894775391,48.66759490966797,5.594760894775391,1054.7462158203125,17,0.027848897501826286,-0.030943598598241806,0.18927116692066193,0.6041029691696167,-0.2985011041164398,0.5597924590110779,True,255,0,64.32309696978933,117.0,24,-5.150000095367432,Iron Dames 2025 #85:LM,0.6625232696533203,-64.31907653808594,0.27974987030029297
-10.78359317779541,-1.3842694759368896,0.39639830589294434,False,GT3,8611.492454868168,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,325.5225,0,78.04640309758923,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.8161740425319182,False,-0.7643671035766602,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1056.43115234375,54.88123321533203,5.652561664581299,54.88123321533203,5.652561664581299,1056.43115234375,17,0.003724372014403343,0.01264867652207613,0.1673985868692398,-0.7547393441200256,0.585781991481781,-0.4774077534675598,True,255,0,64.44418953381093,117.0,24,-5.150000095367432,Iron Dames 2025 #85:LM,0.7290248870849609,-64.43938446044922,0.29634058475494385
-10.673553466796875,-1.2526025772094727,0.553004264831543,False,GT3,8622.628084687269,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,325.6225,0,78.04249005542708,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.8000976132550086,False,-0.9094837307929993,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1058.0128173828125,61.13454055786133,5.7127556800842285,61.13454055786133,5.7127556800842285,1058.0128173828125,17,0.011571775190532207,-0.01828864961862564,0.16435399651527405,0.11619077622890472,-0.2357574999332428,0.10346628725528717,True,255,0,64.56461200244044,117.0,24,-5.199999809265137,Iron Dames 2025 #85:LM,0.6870231628417969,-64.56026458740234,0.2989290952682495
-9.941192626953125,-1.3223843574523926,-0.8306195735931396,False,GT3,8638.964890469797,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,325.7225,0,78.03857530146989,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.7836781544197176,False,-0.9094837307929993,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1059.49169921875,67.42511749267578,5.774817943572998,67.42511749267578,5.774817943572998,1059.49169921875,17,-0.005916280206292868,0.013915830291807652,0.15544241666793823,-0.05490199849009514,-0.13542181253433228,0.018953662365674973,True,255,0,64.6842505668545,117.0,24,-5.199999809265137,Iron Dames 2025 #85:LM,0.6703453063964844,-64.68006134033203,0.3042590618133545
-10.144877433776855,-1.3818423748016357,0.8868756294250488,False,GT3,8653.77015988716,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,325.8225,0,78.03465903297236,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.7677705145922853,False,-0.9883259534835815,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1060.8712158203125,73.75051879882812,5.834336280822754,73.75051879882812,5.834336280822754,1060.8712158203125,17,0.0024714479222893715,-0.008572153747081757,0.15502573549747467,-0.4206133782863617,0.7281941771507263,-0.3703538179397583,True,255,0,64.80172396100927,117.0,24,-5.175000190734863,Iron Dames 2025 #85:LM,0.6673870086669922,-64.79762268066406,0.29345840215682983
-9.12826919555664,-1.2621935606002808,0.3487631380558014,False,GT3,8665.346792983013,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,325.9225,0,78.03074127410635,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.7538046751866618,False,-0.9883259534835815,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1062.1541748046875,80.1083755493164,5.893851280212402,80.1083755493164,5.893851280212402,1062.1541748046875,17,0.0068155149929225445,0.0022847873624414206,0.12431545555591583,0.4598264694213867,0.08120295405387878,-0.0843571349978447,True,255,0,64.92211675873146,117.0,24,-5.175000190734863,Iron Dames 2025 #85:LM,0.6051235198974609,-64.91861724853516,0.2969924211502075
-8.338162422180176,-1.3275201320648193,0.7238125205039978,False,GT3,8682.212536014,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,326.0225,0,78.02682205646882,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.7416875564594716,False,-0.9877339601516724,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1063.3485107421875,86.49564361572266,5.954553604125977,86.49564361572266,5.954553604125977,1063.3485107421875,17,-0.005340879317373037,0.026351366192102432,0.11220621317625046,-1.0697698593139648,0.0488845594227314,-0.2743791937828064,True,255,0,65.04226352165767,117.0,24,-5.099999904632568,Iron Dames 2025 #85:LM,0.5024118423461914,-65.03966522216797,0.2925305962562561
-7.911421775817871,-1.2066625356674194,-0.858086884021759,False,GT3,8689.894711126652,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,326.1225,0,78.02290170975294,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.7298048821783658,False,-0.9877339601516724,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1064.4622802734375,92.90991973876953,6.014695167541504,92.90991973876953,6.014695167541504,1064.4622802734375,17,-0.009051455184817314,-0.02578744851052761,0.12740711867809296,0.3054971396923065,-0.9762184023857117,0.32682737708091736,True,255,0,65.16461580190783,117.0,24,-5.099999904632568,Iron Dames 2025 #85:LM,0.4755287170410156,-65.16223907470703,0.2891778349876404
-8.446919441223145,-1.1138664484024048,0.7882615327835083,False,GT3,8708.740964243521,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,326.2225,0,78.01897956626262,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.7160060902120586,False,-0.9632930159568787,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1065.498046875,99.34927368164062,6.067595958709717,99.34927368164062,6.067595958709717,1065.498046875,17,0.017420729622244835,-0.022549176588654518,0.13695308566093445,0.833087146282196,-0.5029940009117126,0.1952584683895111,True,255,0,65.27920944662475,117.0,24,-4.775000095367432,Iron Dames 2025 #85:LM,0.5326471328735352,-65.27643585205078,0.27999189496040344
-7.967309951782227,-1.354350209236145,-0.33600088953971863,False,GT3,8723.093896914956,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,326.3225,0,78.01505585045149,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.7032914889928286,False,-0.9632930159568787,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1066.4510498046875,105.81303405761719,6.125165939331055,105.81303405761719,6.125165939331055,1066.4510498046875,17,-0.0004415456496644765,-0.04851201921701431,0.12179885059595108,0.6258945465087891,0.34966030716896057,0.2414398044347763,True,255,0,65.39631591821508,117.0,24,-4.775000095367432,Iron Dames 2025 #85:LM,0.5190696716308594,-65.3935775756836,0.29784929752349854
-8.827978134155273,-1.0470112562179565,1.0948677062988281,False,GT3,8731.026691904379,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,326.4425,0,78.01034677195456,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.688052375005096,False,-0.9557205438613892,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1067.4886474609375,113.59990692138672,6.19053316116333,113.59990692138672,6.19053316116333,1067.4886474609375,17,0.01416931115090847,-0.024494264274835587,0.1355655938386917,1.0589818954467773,-0.687942624092102,0.43591323494911194,True,255,0,65.53402100000662,117.0,24,-4.574999809265137,Iron Dames 2025 #85:LM,0.5125794410705566,-65.53137969970703,0.288869172334671
-8.536345481872559,-1.2004919052124023,0.41181087493896484,False,GT3,8753.682819457421,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,326.5225,0,78.00720687117256,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.676934340307832,False,-0.9557205438613892,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1068.1134033203125,118.80860137939453,6.236020088195801,118.80860137939453,6.236020088195801,1068.1134033203125,17,0.001745886285789311,-0.03345257416367531,0.1359686702489853,0.1630445420742035,-0.46885955333709717,0.13648881018161774,True,255,0,65.62175086522859,117.0,24,-4.574999809265137,Iron Dames 2025 #85:LM,0.5398573875427246,-65.61885833740234,0.2969362139701843
-8.290323257446289,-1.3131474256515503,-1.0737237930297852,False,GT3,8761.599902314478,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,326.6425,0,78.00249661424265,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.66094809542928,False,-1.0314300060272217,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1068.9486083984375,126.64656829833984,6.307350158691406,126.64656829833984,6.307350158691406,1068.9486083984375,17,-0.016731131821870804,-0.016246391460299492,0.12538202106952667,0.21878935396671295,1.2647720575332642,-0.07599324733018875,True,255,0,65.75691146228361,117.0,24,-4.550000190734863,Iron Dames 2025 #85:LM,0.5623917579650879,-65.75379180908203,0.3065669536590576
-8.649413108825684,-1.0947813987731934,0.42382967472076416,False,GT3,8779.563978964294,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,326.7225,0,77.99935615878813,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.6505254447184972,False,-1.0314300060272217,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1069.439208984375,131.88751220703125,6.348142147064209,131.88751220703125,6.348142147064209,1069.439208984375,17,0.005854250397533178,-0.046900760382413864,0.13491040468215942,0.1446789652109146,0.7029086947441101,0.025361083447933197,True,255,0,65.84191881372516,117.0,24,-4.550000190734863,Iron Dames 2025 #85:LM,0.5695319175720215,-65.83891296386719,0.2672942280769348
-7.652010917663574,-0.9272114038467407,0.7575989365577698,False,GT3,8788.399759529826,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,326.84250000000003,0,77.99464517528196,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.6361007190322878,False,-1.0351933240890503,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1070.0760498046875,139.77076721191406,6.400686740875244,139.77076721191406,6.400686740875244,1070.0760498046875,17,0.004119437653571367,-0.051419198513031006,0.10387351363897324,0.7767718434333801,1.1201411485671997,-0.30137404799461365,True,255,0,65.97515485337644,117.0,24,-4.574999809265137,Iron Dames 2025 #85:LM,0.5505738258361816,-65.97233581542969,0.2623612880706787
-6.074529647827148,-1.3509151935577393,0.37902021408081055,False,GT3,8803.314736136155,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,326.9225,0,77.9915050201206,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.629080589052693,False,-1.0351933240890503,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1070.440185546875,145.0395965576172,6.434940338134766,145.0395965576172,6.434940338134766,1070.440185546875,17,0.00046202968223951757,-0.002544544404372573,0.06452350318431854,-0.007513080723583698,0.046754028648138046,-0.3997310996055603,True,255,0,66.06372063298183,117.0,24,-4.574999809265137,Iron Dames 2025 #85:LM,0.44633054733276367,-66.0616683959961,0.2682194113731384
-2.7669320106506348,-0.9396028518676758,0.42389896512031555,False,GT3,8809.670829311919,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,327.0425,0,77.98679523398042,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.6246548350481542,False,-0.8724066615104675,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1070.9190673828125,152.96090698242188,6.493584156036377,152.96090698242188,6.493584156036377,1070.9190673828125,17,0.00249844859354198,0.00423155864700675,0.010007939301431179,0.3204323649406433,0.05590609088540077,-0.37007564306259155,True,255,0,66.20261812760785,117.0,24,-4.724999904632568,Iron Dames 2025 #85:LM,0.20849275588989258,-66.20169067382812,0.2816551923751831
-1.3806214332580566,-1.4896612167358398,-0.16371846199035645,False,GT3,8819.715625666577,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,327.1225,0,77.98365587791963,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.624222880634711,False,-0.8724066615104675,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1071.212890625,158.2525177001953,6.53562068939209,158.2525177001953,6.53562068939209,1071.212890625,17,0.003837253898382187,-0.01965699903666973,0.006204986944794655,-0.06250284612178802,-0.8564834594726562,0.06024356558918953,True,255,0,66.29509119417763,117.0,24,-4.724999904632568,Iron Dames 2025 #85:LM,0.07044196128845215,-66.29452514648438,0.2647451162338257
-0.37012189626693726,-0.8318036198616028,-0.35210639238357544,False,GT3,8838.52661611315,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,327.2425,0,77.9789477310963,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.623329375331935,False,-0.43840840458869934,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1071.6385498046875,166.20468139648438,6.594862937927246,166.20468139648438,6.594862937927246,1071.6385498046875,17,-0.003307728096842766,0.002279491163790226,-0.003660589922219515,0.5104871988296509,2.084120988845825,-0.40836894512176514,True,255,0,66.43140555398757,117.0,24,-4.625,Iron Dames 2025 #85:LM,0.03715085983276367,-66.43096923828125,0.23788601160049438
1.611338496208191,-1.1228382587432861,1.3017585277557373,False,GT3,8848.180126669544,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,327.3225,0,77.97580976328672,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.6251354153003652,False,-0.43840840458869934,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1071.921142578125,171.5150909423828,6.630225658416748,171.5150909423828,6.630225658416748,1071.921142578125,17,0.019176000729203224,-0.016791624948382378,-0.03942515328526497,-0.23863397538661957,-1.4477794170379639,-0.29858532547950745,True,255,0,66.51889476066988,117.0,24,-4.625,Iron Dames 2025 #85:LM,-0.03839731216430664,-66.51852416992188,0.21869632601737976
2.049247980117798,-1.021826982498169,-0.4329456388950348,False,GT3,8871.7166120305,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,327.4425,0,77.97110398644914,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.6302525635816771,False,0.02912096679210663,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1072.3616943359375,179.4930419921875,6.689239025115967,179.4930419921875,6.689239025115967,1072.3616943359375,17,0.00587938167154789,0.0346352681517601,-0.03706549108028412,0.523770272731781,-1.7393271923065186,0.20308180153369904,True,255,0,66.6499692731929,117.0,24,5.224999904632568,Iron Dames 2025 #85:LM,-0.17362451553344727,-66.64928436279297,0.2472904622554779
2.4619951248168945,-1.4514482021331787,0.1407533437013626,False,GT3,8888.363441563914,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,327.5425,0,77.9671835770625,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.6336720658847572,False,0.02912096679210663,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1072.752197265625,186.15182495117188,6.735741138458252,186.15182495117188,6.735741138458252,1072.752197265625,17,0.009778860956430435,-0.030132323503494263,-0.036690544337034225,-0.3647485077381134,0.25906628370285034,0.03641247749328613,True,255,0,66.75557842105691,117.0,24,5.224999904632568,Iron Dames 2025 #85:LM,-0.1529383659362793,-66.7549819946289,0.23714780807495117
2.040478467941284,-1.3969361782073975,-1.9468011856079102,False,GT3,8895.644726740882,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,327.6425,0,77.96326409771946,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.6374828148706189,False,0.4328325390815735,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1073.1683349609375,192.81982421875,6.784195423126221,192.81982421875,6.784195423126221,1073.1683349609375,17,-0.01767410710453987,0.028689449653029442,-0.03609909862279892,0.16037006676197052,0.3330945372581482,0.0901629850268364,True,255,0,66.86464424406466,117.0,24,5.300000190734863,Iron Dames 2025 #85:LM,-0.17408370971679688,-66.86396789550781,0.24523869156837463
1.7347978353500366,-1.4754056930541992,1.2999098300933838,False,GT3,8909.028213255628,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,327.7425,0,77.95934535234122,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.640134711656452,False,0.4328325390815735,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1073.606689453125,199.49708557128906,6.821556091308594,199.49708557128906,6.821556091308594,1073.606689453125,17,0.01861453242599964,-0.0226291436702013,-0.013290585950016975,-0.12523099780082703,-0.09030182659626007,0.17672297358512878,True,255,0,66.96738301447726,117.0,24,5.300000190734863,Iron Dames 2025 #85:LM,-0.14957809448242188,-66.96690368652344,0.20451122522354126
0.6882186532020569,-1.3687257766723633,0.4094485640525818,False,GT3,8916.462203179999,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,327.84250000000003,0,77.95542775232926,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.6405508405110074,False,0.6870123744010925,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1074.061767578125,206.18356323242188,6.862297058105469,206.18356323242188,6.862297058105469,1074.061767578125,17,-0.001139759086072445,0.015521407127380371,-0.001195227261632681,0.29242366552352905,0.4371221363544464,-0.12862269580364227,True,255,0,67.07279646032403,117.0,24,5.305999755859375,Iron Dames 2025 #85:LM,-0.0669255256652832,-67.07237243652344,0.22891421616077423
0.7213419079780579,-1.0184507369995117,0.8741660118103027,False,GT3,8928.981034575401,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,327.9425,0,77.95151103417308,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.6411951024568208,False,0.6870123744010925,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1074.5257568359375,212.87979125976562,6.9041547775268555,212.87979125976562,6.9041547775268555,1074.5257568359375,17,0.025661634281277657,-0.03726189583539963,-0.011194624938070774,0.5117374658584595,-0.14799395203590393,-0.0672881081700325,True,255,0,67.17436929995255,117.0,24,5.305999755859375,Iron Dames 2025 #85:LM,-0.04137611389160156,-67.1739730834961,0.22697806358337402
0.581407368183136,-1.1644608974456787,-1.4614251852035522,False,GT3,8940.172990624122,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,328.0425,0,77.9475955570066,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.6422011678469608,False,0.9154750108718872,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1074.9967041015625,219.5855255126953,6.953671932220459,219.5855255126953,6.953671932220459,1074.9967041015625,17,-0.023274052888154984,-0.01728615164756775,-0.00634527113288641,-0.22060924768447876,-1.0316016674041748,0.16907696425914764,True,255,0,67.27758487738296,117.0,24,5.300000190734863,Iron Dames 2025 #85:LM,-0.054799556732177734,-67.2771224975586,0.24333596229553223
-0.030511394143104553,-0.8675215244293213,-0.5526125431060791,False,GT3,8950.476539726757,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,328.1425,0,77.94368066372363,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.6424110604706008,False,0.9154750108718872,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1075.473388671875,226.30123901367188,6.995692729949951,226.30123901367188,6.995692729949951,1075.473388671875,17,0.0006473891553469002,0.008957698941230774,0.002431386848911643,-0.18926917016506195,0.16912922263145447,0.13151685893535614,True,255,0,67.3783287750766,117.0,24,5.300000190734863,Iron Dames 2025 #85:LM,-0.03341197967529297,-67.37801361083984,0.20335687696933746
-0.517369270324707,-0.859807014465332,-0.45669639110565186,False,GT3,8965.479987784785,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,328.2425,0,77.9397669281861,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.6415794503569872,False,1.1776492595672607,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1075.951904296875,233.02685546875,7.028807163238525,233.02685546875,7.028807163238525,1075.951904296875,17,-0.012553675100207329,-0.017115335911512375,0.014409552328288555,-0.27568864822387695,0.09225884079933167,0.06788858026266098,True,255,0,67.47728692603566,117.0,24,5.349999904632568,Iron Dames 2025 #85:LM,0.008502006530761719,-67.47702026367188,0.18951240181922913
-1.1295522451400757,-0.6627705097198486,1.6719403266906738,False,GT3,8986.87373088715,0,0,0,0,0,0,0,0,0.0,0.0,Lance Arevalo,328.34250000000003,0,77.93585441227353,0.0,-0.0,0.0,0.0,False,False,False,1,False,2,0,0,1.639829557907121,False,1.1776492595672607,7.152557373046875e-07,-0.3630000054836273,-0.16703321039676666,False,1,23,-1076.42626953125,239.7625274658203,7.057568073272705,239.7625274658203,7.057568073272705,1076.42626953125,17,0.020755209028720856,0.015144766308367252,0.020253116264939308,-0.6724018454551697,-0.30502527952194214,0.06098721921443939,True,255,0,67.57129090399756,117.0,24,5.349999904632568,Iron Dames 2025 #85:LM,0.04158782958984375,-67.5710220336914,0.1860274374485016
