elapsed_time,gear,gear_max,lap_number,oil_temperature,rpm,rpm_max,torque,turbo,water_temperature
3642.9925000000003,5,6,7,0.0,8507.294874014164,9400.0,0.0,101325.0,0.0
3643.1125,5,6,7,0.0,8539.347148619092,9400.0,0.0,101325.0,0.0
3643.2125,5,6,7,0.0,8543.878168617615,9400.0,0.0,101325.0,0.0
3643.3125,5,6,7,0.0,8549.045652963756,9400.0,0.0,101325.0,0.0
3643.4125,5,6,7,0.0,8481.69933204927,9400.0,0.0,101325.0,0.0
3643.5125000000003,5,6,7,0.0,8450.70608282861,9400.0,0.0,101325.0,0.0
3643.6125,5,6,7,0.0,8484.16184291803,9400.0,0.0,101325.0,0.0
3643.7125,5,6,7,0.0,8510.334399264008,9400.0,0.0,101325.0,0.0
3643.8125,5,6,7,0.0,8543.735954972177,9400.0,0.0,101325.0,0.0
3643.8925,5,6,7,0.0,8574.700644895185,9400.0,0.0,101325.0,0.0
3644.0125000000003,5,6,7,0.0,8693.08359639503,9400.0,0.0,101325.0,0.0
3644.1125,5,6,7,0.0,8742.63689203104,9400.0,0.0,101325.0,0.0
3644.2125,5,6,7,0.0,8719.09878518253,9400.0,0.0,101325.0,0.0
3644.3125,5,6,7,0.0,8734.321473672548,9400.0,0.0,101325.0,0.0
3644.4125,5,6,7,0.0,8718.994456319688,9400.0,0.0,101325.0,0.0
3644.5125000000003,5,6,7,0.0,8743.927306010552,9400.0,0.0,101325.0,0.0
3644.6125,5,6,7,0.0,8492.512814687881,9400.0,0.0,101325.0,0.0
3644.7125,5,6,7,0.0,8329.100010594031,9400.0,0.0,101325.0,0.0
3644.8125,5,6,7,0.0,8157.438232221934,9400.0,0.0,101325.0,0.0
3644.9125,5,6,7,0.0,7944.174299816586,9400.0,0.0,101325.0,0.0
3645.0325000000003,5,6,7,0.0,7675.533889268767,9400.0,0.0,101325.0,0.0
3645.1125,5,6,7,0.0,7505.212649357772,9400.0,0.0,101325.0,0.0
3645.2325,5,6,7,0.0,7211.758289052161,9400.0,0.0,101325.0,0.0
3645.3125,5,6,7,0.0,7026.066901420427,9400.0,0.0,101325.0,0.0
3645.4125,0,6,7,0.0,7842.212361622423,9400.0,0.0,101325.0,0.0
3645.5125000000003,4,6,7,0.0,7622.253313868087,9400.0,0.0,101325.0,0.0
3645.6125,4,6,7,0.0,7330.529996705724,9400.0,0.0,101325.0,0.0
3645.7325,0,6,7,0.0,8479.48860927407,9400.0,0.0,101325.0,0.0
3645.8125,3,6,7,0.0,8186.833326459838,9400.0,0.0,101325.0,0.0
3645.9325000000003,3,6,7,0.0,7851.995378174415,9400.0,0.0,101325.0,0.0
3646.0125000000003,3,6,7,0.0,7574.429895689707,9400.0,0.0,101325.0,0.0
3646.1325,3,6,7,0.0,7250.223583086436,9400.0,0.0,101325.0,0.0
3646.2325,2,6,7,0.0,8571.036312153907,9400.0,0.0,101325.0,0.0
3646.3325,2,6,7,0.0,8211.349443542142,9400.0,0.0,101325.0,0.0
3646.4325000000003,2,6,7,0.0,7858.392660847913,9400.0,0.0,101325.0,0.0
3646.5325000000003,2,6,7,0.0,7521.564887211969,9400.0,0.0,101325.0,0.0
3646.6325,2,6,7,0.0,7172.256117660364,9400.0,0.0,101325.0,0.0
3646.7325,2,6,7,0.0,6834.6700655296845,9400.0,0.0,101325.0,0.0
3646.8325,2,6,7,0.0,6500.884731357631,9400.0,0.0,101325.0,0.0
3646.9325000000003,0,6,7,0.0,7903.566475615786,9400.0,0.0,101325.0,0.0
3647.0325000000003,1,6,7,0.0,7529.47872687494,9400.0,0.0,101325.0,0.0
3647.1325,1,6,7,0.0,7145.521118003534,9400.0,0.0,101325.0,0.0
3647.2325,1,6,7,0.0,6770.644200099065,9400.0,0.0,101325.0,0.0
3647.3325,1,6,7,0.0,6396.172940789782,9400.0,0.0,101325.0,0.0
3647.4325000000003,1,6,7,0.0,6030.938574320295,9400.0,0.0,101325.0,0.0
3647.5325000000003,1,6,7,0.0,5680.959535538139,9400.0,0.0,101325.0,0.0
3647.6325,1,6,7,0.0,5340.483165916763,9400.0,0.0,101325.0,0.0
3647.7325,1,6,7,0.0,4996.323229741405,9400.0,0.0,101325.0,0.0
3647.8325,1,6,7,0.0,4665.285999414608,9400.0,0.0,101325.0,0.0
3647.9525000000003,1,6,7,0.0,4266.9018653305175,9400.0,0.0,101325.0,0.0
3648.0325000000003,1,6,7,0.0,4016.038160462518,9400.0,0.0,101325.0,0.0
3648.1525,1,6,7,0.0,3647.9306703652055,9400.0,0.0,101325.0,0.0
3648.2325,1,6,7,0.0,3419.8884671118353,9400.0,0.0,101325.0,0.0
3648.3525,1,6,7,0.0,3079.7020617880235,9400.0,0.0,101325.0,0.0
3648.4325000000003,1,6,7,0.0,2847.4182199908864,9400.0,0.0,101325.0,0.0
3648.5325000000003,1,6,7,0.0,2554.1366725781954,9400.0,0.0,101325.0,0.0
3648.6325,1,6,7,0.0,2273.1490285394207,9400.0,0.0,101325.0,0.0
3648.7325,1,6,7,0.0,1999.6767053928431,9400.0,0.0,101325.0,0.0
3648.8525,1,6,7,0.0,1837.6080825276508,9400.0,0.0,101325.0,0.0
3648.9325000000003,1,6,7,0.0,1889.1257041412803,9400.0,0.0,101325.0,0.0
3649.0525000000002,1,6,7,0.0,1931.8491020286813,9400.0,0.0,101325.0,0.0
3649.1325,1,6,7,0.0,1947.2497032861993,9400.0,0.0,101325.0,0.0
3649.2525,1,6,7,0.0,1960.0632110244944,9400.0,0.0,101325.0,0.0
3649.3325,1,6,7,0.0,1964.6928771684693,9400.0,0.0,101325.0,0.0
3649.4525000000003,1,6,7,0.0,1968.5495480367763,9400.0,0.0,101325.0,0.0
3649.5525000000002,1,6,7,0.0,1970.200013161656,9400.0,0.0,101325.0,0.0
3649.6525,1,6,7,0.0,1971.1061880192199,9400.0,0.0,101325.0,0.0
3649.7525,1,6,7,0.0,1971.6036443568503,9400.0,0.0,101325.0,0.0
3649.8525,1,6,7,0.0,1971.8768519236507,9400.0,0.0,101325.0,0.0
3649.9525000000003,1,6,7,0.0,1972.0269339470133,9400.0,0.0,101325.0,0.0
3650.0525000000002,1,6,7,0.0,1972.1092604938092,9400.0,0.0,101325.0,0.0
3650.1525,1,6,7,0.0,1972.1544308115201,9400.0,0.0,101325.0,0.0
3650.2525,1,6,7,0.0,1972.17920163091,9400.0,0.0,101325.0,0.0
3650.3525,1,6,7,0.0,1972.1928984369256,9400.0,0.0,101325.0,0.0
3650.4525000000003,1,6,7,0.0,1972.2003296827427,9400.0,0.0,101325.0,0.0
3650.5525000000002,1,6,7,0.0,1972.2045552931093,9400.0,0.0,101325.0,0.0
3650.6525,1,6,7,0.0,1972.2067409536435,9400.0,0.0,101325.0,0.0
3650.7525,1,6,7,0.0,1972.2080523499642,9400.0,0.0,101325.0,0.0
3650.8525,1,6,7,0.0,1972.2086351927733,9400.0,0.0,101325.0,0.0
3650.9525000000003,1,6,7,0.0,1972.2090723248803,9400.0,0.0,101325.0,0.0
3651.0525000000002,1,6,7,0.0,1972.2092180355826,9400.0,0.0,101325.0,0.0
3651.1525,1,6,7,0.0,1972.209363746285,9400.0,0.0,101325.0,0.0
3651.2525,1,6,7,0.0,1972.209363746285,9400.0,0.0,101325.0,0.0
3651.3525,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3651.4525000000003,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3651.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3651.6525,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3651.7725,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3651.8525,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3651.9725000000003,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3652.0525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3652.1725,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3652.2525,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3652.3725,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3652.4525000000003,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3652.5725,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3652.6725,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3652.7725,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3652.8725,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3652.9725000000003,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.0725,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.1725,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.2725,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.3725,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.4725000000003,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
3653.5525000000002,1,6,7,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
