behind_leader,behind_next,best_laptime,best_sector1,best_sector2,current_laptime,current_sector1,current_sector2,delta_best,elapsed,elapsed_time,estimated_laptime,estimated_time_into,lap_number,last_laptime,last_sector1,last_sector2,start
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,11.830645751953114,-1.0,-1.0,-0.0594461686133716,304.7625,304.7625,111.87369537353516,11.750669479370117,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,11.930645751953136,-1.0,-1.0,-0.06295884331178847,304.8625,304.8625,111.87369537353516,11.939651489257812,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,12.030645751953102,-1.0,-1.0,-0.06705075321650078,304.9625,304.9625,111.87369537353516,11.939651489257812,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,12.130645751953125,-1.0,-1.0,-0.071029201896188,305.0625,305.0625,111.87369537353516,12.126656532287598,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,12.230645751953148,-1.0,-1.0,-0.07594157329808304,305.1625,305.1625,111.87369537353516,12.126656532287598,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,12.330645751953114,-1.0,-1.0,-0.08214113850340787,305.2625,305.2625,111.87369537353516,12.312137603759766,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,12.430645751953136,-1.0,-1.0,-0.08750702072800642,305.3625,305.3625,111.87369537353516,12.312137603759766,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,12.530645751953102,-1.0,-1.0,-0.08750702072800642,305.4625,305.4625,111.87369537353516,12.496742248535156,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,12.650645751953107,-1.0,-1.0,-0.09627857233865456,305.5825,305.5825,111.87369537353516,12.496742248535156,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,12.730645751953148,-1.0,-1.0,-0.10630721602587201,305.6625,305.6625,111.87369537353516,12.681461334228516,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,12.850645751953152,-1.0,-1.0,-0.11891070935712911,305.7825,305.7825,111.87369537353516,12.681461334228516,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,12.930645751953136,-1.0,-1.0,-0.11891070935712911,305.8625,305.8625,111.87369537353516,12.866697311401367,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,13.050645751953141,-1.0,-1.0,-0.1353501210034782,305.9825,305.9825,111.87369537353516,12.866697311401367,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,13.130645751953125,-1.0,-1.0,-0.15372297363534493,306.0625,306.0625,111.87369537353516,13.05270004272461,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,13.25064575195313,-1.0,-1.0,-0.15372297363534493,306.1825,306.1825,111.87369537353516,13.05270004272461,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,13.350645751953152,-1.0,-1.0,-0.17657630022329052,306.2825,306.2825,111.87369537353516,13.238814353942871,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,13.450645751953118,-1.0,-1.0,-0.20370496515949554,306.3825,306.3825,111.87369537353516,13.238814353942871,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,13.550645751953141,-1.0,-1.0,-0.20370496515949554,306.4825,306.4825,111.87369537353516,13.424908638000488,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,13.630645751953125,-1.0,-1.0,-0.20370496515949554,306.5625,306.5625,111.87369537353516,13.424908638000488,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,13.75064575195313,-1.0,-1.0,-0.2330247224280182,306.6825,306.6825,111.87369537353516,13.610052108764648,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,13.830645751953114,-1.0,-1.0,-0.2330247224280182,306.7625,306.7625,111.87369537353516,13.610052108764648,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
0.0,0.0,113.46345520019531,37.584747314453125,75.70848083496094,13.950645751953118,-1.0,-1.0,-0.2606562409602695,306.8825,306.8825,111.87369537353516,13.796009063720703,2,113.46345520019531,37.584747314453125,75.70848083496094,292.9318542480469
