elapsed_time,gear,gear_max,lap_number,oil_temperature,rpm,rpm_max,torque,turbo,water_temperature
538.7225000000001,2,6,4,0.0,7122.463273629784,9400.0,0.0,101325.0,0.0
538.8425000000001,2,6,4,0.0,7156.205792381319,9400.0,0.0,101325.0,0.0
538.9425000000001,2,6,4,0.0,7158.383293116394,9400.0,0.0,101325.0,0.0
539.0225,2,6,4,0.0,7136.272568307554,9400.0,0.0,101325.0,0.0
539.1425,2,6,4,0.0,7190.9105846108005,9400.0,0.0,101325.0,0.0
539.2225000000001,2,6,4,0.0,7264.196073750774,9400.0,0.0,101325.0,0.0
539.3425000000001,2,6,4,0.0,7370.64007314749,9400.0,0.0,101325.0,0.0
539.4425000000001,2,6,4,0.0,7514.190177147486,9400.0,0.0,101325.0,0.0
539.5425,2,6,4,0.0,7677.4112259571175,9400.0,0.0,101325.0,0.0
539.6425,2,6,4,0.0,7807.175348991711,9400.0,0.0,101325.0,0.0
539.7425000000001,2,6,4,0.0,7920.716625275743,9400.0,0.0,101325.0,0.0
539.8425000000001,2,6,4,0.0,8062.979812353082,9400.0,0.0,101325.0,0.0
539.9425000000001,2,6,4,0.0,8191.643528163954,9400.0,0.0,101325.0,0.0
540.0425,2,6,4,0.0,8203.426861237032,9400.0,0.0,101325.0,0.0
540.1425,2,6,4,0.0,8096.492108194993,9400.0,0.0,101325.0,0.0
540.2425000000001,2,6,4,0.0,8169.067694793392,9400.0,0.0,101325.0,0.0
540.3425000000001,2,6,4,0.0,8174.226436497394,9400.0,0.0,101325.0,0.0
540.4425000000001,2,6,4,0.0,8153.6007951663305,9400.0,0.0,101325.0,0.0
540.5625000000001,2,6,4,0.0,8108.273109896835,9400.0,0.0,101325.0,0.0
540.6425,2,6,4,0.0,8119.329055144065,9400.0,0.0,101325.0,0.0
540.7425000000001,2,6,4,0.0,8114.346914811243,9400.0,0.0,101325.0,0.0
540.8625000000001,2,6,4,0.0,8127.470203502614,9400.0,0.0,101325.0,0.0
540.9425000000001,2,6,4,0.0,8143.081065303541,9400.0,0.0,101325.0,0.0
541.0625000000001,2,6,4,0.0,8162.665166534611,9400.0,0.0,101325.0,0.0
541.1425,2,6,4,0.0,8164.681219811545,9400.0,0.0,101325.0,0.0
541.2425000000001,2,6,4,0.0,8193.790138230144,9400.0,0.0,101325.0,0.0
541.3625000000001,2,6,4,0.0,8186.295945389778,9400.0,0.0,101325.0,0.0
541.4425000000001,2,6,4,0.0,8126.827910726904,9400.0,0.0,101325.0,0.0
541.5625000000001,2,6,4,0.0,8075.345988235335,9400.0,0.0,101325.0,0.0
541.6625,2,6,4,0.0,8079.111152782602,9400.0,0.0,101325.0,0.0
541.7425000000001,2,6,4,0.0,8112.172328290212,9400.0,0.0,101325.0,0.0
541.8625000000001,2,6,4,0.0,8189.210159435651,9400.0,0.0,101325.0,0.0
541.9625000000001,2,6,4,0.0,8170.891992786108,9400.0,0.0,101325.0,0.0
542.0625000000001,2,6,4,0.0,8110.77641976224,9400.0,0.0,101325.0,0.0
542.1625,2,6,4,0.0,8139.953530789511,9400.0,0.0,101325.0,0.0
542.2625,2,6,4,0.0,8130.037043234218,9400.0,0.0,101325.0,0.0
542.3625000000001,2,6,4,0.0,8139.454617344858,9400.0,0.0,101325.0,0.0
542.4625000000001,2,6,4,0.0,8133.381395273261,9400.0,0.0,101325.0,0.0
542.5625000000001,2,6,4,0.0,8347.10985339752,9400.0,0.0,101325.0,0.0
542.6625,2,6,4,0.0,8678.094627871491,9400.0,0.0,101325.0,0.0
542.7625,2,6,4,0.0,9015.108328363562,9400.0,0.0,101325.0,0.0
542.8625000000001,2,6,4,0.0,9351.999631865707,9400.0,0.0,101325.0,0.0
542.9625000000001,2,6,4,0.0,9213.68112492086,9400.0,0.0,101325.0,0.0
543.0625000000001,2,6,4,0.0,8462.464353660895,9400.0,0.0,101325.0,0.0
543.1625,2,6,4,0.0,7786.915150101999,9400.0,0.0,101325.0,0.0
543.2625,2,6,4,0.0,7284.2458663863745,9400.0,0.0,101325.0,0.0
543.3625000000001,2,6,4,0.0,6884.149922971737,9400.0,0.0,101325.0,0.0
543.4625000000001,2,6,4,0.0,6535.670538737588,9400.0,0.0,101325.0,0.0
543.5825000000001,2,6,4,0.0,6093.659454701173,9400.0,0.0,101325.0,0.0
543.6625,2,6,4,0.0,5799.243986603233,9400.0,0.0,101325.0,0.0
543.7625,2,6,4,0.0,5416.925331711225,9400.0,0.0,101325.0,0.0
543.8825,2,6,4,0.0,4969.4238684123875,9400.0,0.0,101325.0,0.0
543.9625000000001,2,6,4,0.0,4647.944094470433,9400.0,0.0,101325.0,0.0
544.0825000000001,2,6,4,0.0,4182.34798473937,9400.0,0.0,101325.0,0.0
544.1625,2,6,4,0.0,3861.559753790502,9400.0,0.0,101325.0,0.0
544.2825,2,6,4,0.0,3375.95202762784,9400.0,0.0,101325.0,0.0
544.3625000000001,2,6,4,0.0,3049.533826563751,9400.0,0.0,101325.0,0.0
544.4825000000001,2,6,4,0.0,2561.607551706193,9400.0,0.0,101325.0,0.0
544.5625000000001,2,6,4,0.0,2254.2783269067804,9400.0,0.0,101325.0,0.0
544.6825000000001,2,6,4,0.0,1897.7940338207268,9400.0,0.0,101325.0,0.0
544.7825,2,6,4,0.0,1848.833052189541,9400.0,0.0,101325.0,0.0
544.8825,2,6,4,0.0,1906.924703558551,9400.0,0.0,101325.0,0.0
544.9825000000001,2,6,4,0.0,1936.428060848258,9400.0,0.0,101325.0,0.0
545.0825000000001,2,6,4,0.0,1952.5828607008477,9400.0,0.0,101325.0,0.0
545.1825000000001,2,6,4,0.0,1961.4390114755506,9400.0,0.0,101325.0,0.0
545.2825,2,6,4,0.0,1966.2974434221264,9400.0,0.0,101325.0,0.0
545.3825,2,6,4,0.0,1968.9639492740994,9400.0,0.0,101325.0,0.0
545.4825000000001,2,6,4,0.0,1970.4276132786385,9400.0,0.0,101325.0,0.0
545.5825000000001,2,6,4,0.0,1971.2310620910855,9400.0,0.0,101325.0,0.0
545.6825000000001,2,6,4,0.0,1971.6722740976306,9400.0,0.0,101325.0,0.0
545.7825,2,6,4,0.0,1971.9145909955448,9400.0,0.0,101325.0,0.0
545.8825,2,6,4,0.0,1972.0474791560366,9400.0,0.0,101325.0,0.0
545.9825000000001,2,6,4,0.0,1972.120625928588,9400.0,0.0,101325.0,0.0
546.0825000000001,2,6,4,0.0,1972.1606963717188,9400.0,0.0,101325.0,0.0
546.1825000000001,2,6,4,0.0,1972.1826986877652,9400.0,0.0,101325.0,0.0
546.3025000000001,2,6,4,0.0,1972.1963954937808,9400.0,0.0,101325.0,0.0
546.3825,2,6,4,0.0,1972.2013496576587,9400.0,0.0,101325.0,0.0
546.5025,2,6,4,0.0,1972.205575268025,9400.0,0.0,101325.0,0.0
546.5825000000001,2,6,4,0.0,1972.2070323750481,9400.0,0.0,101325.0,0.0
546.6825000000001,2,6,4,0.0,1972.2081980606665,9400.0,0.0,101325.0,0.0
546.8025000000001,2,6,4,0.0,1972.2087809034756,9400.0,0.0,101325.0,0.0
546.8825,2,6,4,0.0,1972.2090723248803,9400.0,0.0,101325.0,0.0
547.0025,2,6,4,0.0,1972.209363746285,9400.0,0.0,101325.0,0.0
547.0825000000001,2,6,4,0.0,1972.209363746285,9400.0,0.0,101325.0,0.0
547.1825000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
547.3025000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
547.3825,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
547.5025,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
547.5825000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
547.7025000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
547.8025000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
547.8825,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
548.0025,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
548.1025000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
548.2025000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
548.3025000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
548.4025,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
548.5025,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
548.6025000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
548.7025000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
548.8025000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
548.9025,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
549.0025,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
549.1025000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
549.2025000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
549.3025000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
549.4025,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
549.5025,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
549.6225000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
549.7025000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
549.8225000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
549.9025,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
550.0225,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
550.1025000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
550.2225000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
550.3225000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
550.4025,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
550.5225,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
550.6225000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
550.7225000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
550.8225000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
550.9225,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
551.0225,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
551.1225000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
551.2225000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
551.3225000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
551.4225,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
551.5225,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
551.6225000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
551.7225000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
551.8225000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
551.9225,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
552.0225,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
552.0825000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
552.0825000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
552.0825000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
552.0825000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
552.0825000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
552.0825000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
552.0825000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
552.0825000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
552.1225000000001,2,6,4,0.0,1972.2095094569872,9400.0,0.0,101325.0,0.0
552.1800000000001,0,6,5,0.0,0.0,9400.0,0.0,101325.0,0.0
